Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Infiltration Standard Density Volume Flow Rate [m3/s](Hourly),MAINZONE:Zone Air System Sensible Heating Energy [J](Hourly),MAINZONE:Zone Air System Sensible Cooling Energy [J](Hourly),MAINZONE:Zone Air CO2 Concentration [ppm](Hourly),MAINZONE:Zone Air Generic Air Contaminant Concentration [ppm](Hourly),LAB_HX:Heat Exchanger Sensible Heating Energy [J](Hourly),SUPPLY_FAN:Fan Electricity Energy [J](Hourly),EXHAUST_FAN:Fan Electricity Energy [J](Hourly),ERV_SA_OUTLET:System Node Temperature [C](Hourly),Electricity:Facility [J](Hourly) 
 02/03  24:00:00,-1.225,1.1125,20.0,0.0032553104718492957,1029248.0185497098,0.0,407.6130297175876,0.000006435174567459568,3221929.909535983,18744.036887998802,18744.036887998802,16.920083841150465,37488.073775997604 
 02/04  01:00:00,-1.425,0.875,20.0,0.0032424366017179706,1061567.6718539179,0.0,403.6476905088541,0.0000030833356142006037,3251955.45266005,10073.612507144027,10073.612507144027,16.85535841233225,20147.225014288055 
 02/04  02:00:00,-1.5625,0.7375,20.0,0.0032373656995083244,1089651.236927585,0.0,402.2035431837052,0.000001862620513175136,3272648.130741217,3291.5379124018527,3291.5379124018527,16.803045548624006,6583.0758248037055 
 02/04  03:00:00,-1.725,0.575,20.0,0.003233108832794738,1115013.650862798,0.0,401.5337275249724,0.000001296435836111155,3296975.6599643556,2026.0869479213789,2026.0869479213789,16.772271274312892,4052.1738958427577 
 02/04  04:00:00,-1.8624999999999998,0.37500000000000006,20.0,0.0032291373800462054,1137584.4443860818,0.0,401.1407800343691,9.642834816443277e-7,3317592.1880178433,1574.7254589505014,1574.7254589505014,16.750464596147,3149.450917901003 
 02/04  05:00:00,-1.9625,0.2375,20.0,0.0032278567158145165,1159226.1143796137,0.0,400.88365841338623,7.469426057367974e-7,3332641.195148657,1361.498696476897,1361.498696476897,16.73601172086221,2722.997392953794 
 02/04  06:00:00,-2.125,0.075,20.0,0.003228555932401042,1178821.0890609452,0.0,400.7032401261083,5.944378555067071e-7,3357095.9124789825,1242.139644818438,1242.139644818438,16.712848814234203,2484.279289636876 
 02/04  07:00:00,-2.2,0.1875,20.0,0.003230955284478876,1196999.534194222,0.0,400.57049918643054,4.822340198741453e-7,3368629.896943378,1167.5169762676232,1167.5169762676232,16.703063815662635,2335.0339525352465 
 02/04  08:00:00,-2.1375,0.5499999999999999,20.0,0.0032392153416169224,1212212.1391994995,0.0,400.4694363782828,3.9680721227788225e-7,3359621.441224835,1117.1620499994442,1117.1620499994442,16.7139717782174,2234.3240999988884 
 02/04  09:00:00,-2.1,0.8875,20.0,0.0032541592587695687,1223178.4183178348,0.0,400.390446931609,3.3003867114198205e-7,3354501.239021044,1081.2470622081878,1081.2470622081878,16.721108317795956,2162.4941244163756 
 02/04  10:00:00,-2.1,1.1875,21.62362533682151,0.003274883677960876,0.0,158288.59531479064,525.863155164477,2.8287215249717966e-7,3563957.798022466,1373.669124273677,1373.669124273677,17.8900016958839,6781547.338248548 
 02/04  11:00:00,-2.0375,1.55,22.470166350237836,0.0033070588656312957,0.0,418462.87289227993,769.4127484815824,2.0306815352340516e-7,3716640.420219617,6531.468617979775,6531.468617979775,18.826732873527725,8321862.937235959 
 02/04  12:00:00,-2.0,1.8875,22.474323504198317,0.0033446043815945057,0.0,617030.5976947036,876.2895886630624,1.0118369428732892e-7,3713983.389936284,16275.45069913171,16275.45069913171,18.89130810616317,8341350.901398264 
 02/04  13:00:00,-2.0625,2.3125,22.52608218141325,0.003403892368745967,0.0,651215.2893650455,890.8076508343306,4.4157926211968295e-8,3729916.205154322,18640.391540886387,18640.391540886387,18.929291636166447,8346080.783081774 
 02/04  14:00:00,-2.225,2.8125,20.249474389352564,0.0034887463015408514,401921.4067415415,161177.7803889351,797.3906146582491,2.4858128384964554e-8,3437627.880822909,12587.852931660507,12587.852931660507,17.1103879973018,244055.70586332105 
 02/04  15:00:00,-2.3625,3.3125,21.668047107130423,0.0035891477443897313,0.0,510925.94900291576,776.5826079189513,1.5494694574434136e-8,3606978.6237198305,8783.277832321191,8783.277832321191,17.909203926249212,6796366.555664643 
 02/04  16:00:00,-2.4625,3.8125,22.5368494633945,0.003704959411877827,0.0,638940.1516761916,855.4896612213272,83459.34810457594,3787539.4755713595,16942.13029583473,16942.13029583473,18.856455597958565,8342684.260591669 
 02/04  17:00:00,-2.625,4.3125,22.585905770122537,0.0038377136131187263,0.0,668119.4141992349,878.001975193315,101767.5967353771,3821918.941543081,18744.036887998802,18744.036887998802,18.897156448245926,8346288.073775997 
 02/04  18:00:00,-2.7625,4.8125,22.624075765458475,0.003986160939889589,0.0,672141.2687283041,885.9900128343955,42127.70068398134,3848511.6001984384,18744.036887998802,18744.036887998802,18.912179898230132,8346288.073775997 
 02/04  19:00:00,-2.8625,4.8125,20.254930117521386,0.003989769831464336,495160.03906785185,159466.0978582598,771.6406631761782,23037.725391618987,3533241.0546479616,18744.036887998802,18744.036887998802,17.04802617652342,37488.073775997604 
 02/04  20:00:00,-3.025,4.45,20.000000074361786,0.00388862074824224,819189.5228924083,0.0,579.4750456652334,11025.585828318806,3490787.445187735,18744.036887998802,18744.036887998802,16.650119800050476,37488.073775997604 
 02/04  21:00:00,-3.1625000000000005,4.1125,20.000000000003396,0.0038013569153281268,908563.2089676255,0.0,481.00337619057603,4979.564521227702,3511171.851435621,18744.036887998802,18744.036887998802,16.629525588669402,37488.073775997604 
 02/04  22:00:00,-3.5125,3.8125,20.0,0.0037327023473092864,966676.9590157304,0.0,436.93526197236804,2270.4233662821953,3564190.197478759,18744.036887998802,18744.036887998802,16.57703922142244,37488.073775997604 
 02/04  23:00:00,-3.9499999999999997,3.45,20.0,0.003656696316306292,1012109.0650805808,0.0,416.88905115168734,1038.179928694109,3630785.8694528877,18744.036887998802,18744.036887998802,16.51141496141153,37488.073775997604 
 02/04  24:00:00,-4.4125,3.1125,20.0,0.0035937326456425395,1050643.3782569447,0.0,407.7466681523589,476.19211712149547,3701113.4864566093,18744.036887998802,18744.036887998802,16.44203319941932,37488.073775997604 
 02/05  01:00:00,-4.6625000000000005,3.0,20.0,0.003575796559429678,1085453.8672553618,0.0,403.56147978810014,218.92620201524858,3739221.198049511,18744.036887998802,18744.036887998802,16.404522215828315,37488.073775997604 
 02/05  02:00:00,-4.7,3.0,20.0,0.003576718228058764,1114542.3247168942,0.0,401.63923431610056,100.76467194408083,3745217.257290654,18744.036887998802,18744.036887998802,16.398884517622236,37488.073775997604 
 02/05  03:00:00,-4.7625,3.0,20.0,0.0035780008660471797,1139882.3957328096,0.0,400.7550884771901,46.41572101907904,3754972.342347372,18744.036887998802,18744.036887998802,16.389496913092948,37488.073775997604 
 02/05  04:00:00,-4.7375,2.8125,20.0,0.0035433898421183023,1157684.817450278,0.0,400.34812406063577,21.39938532568635,3751454.611635923,18744.036887998802,18744.036887998802,16.393234722368504,37488.073775997604 
 02/05  05:00:00,-4.575,2.45,20.0,0.0034806595651784952,1168200.9758346668,0.0,400.16069002632304,9.877707921133949,3727190.3720017793,18744.036887998802,18744.036887998802,16.417597724788152,37488.073775997604 
 02/05  06:00:00,-4.4375,2.1125,20.0,0.0034297117338519265,1178928.6573101024,0.0,400.0742598015127,4.564792516429957,3706688.410601763,18744.036887998802,18744.036887998802,16.438211481157854,37488.073775997604 
 02/05  07:00:00,-4.275,2.0,20.0,0.003413015296465779,1192902.9862709597,0.0,400.03434809871055,2.1113972937484413,3682427.6633297433,18744.036887998802,18744.036887998802,16.462575730757663,37488.073775997604 
 02/05  08:00:00,-4.1375,2.0,20.0,0.003411891614603848,1206158.3174942422,0.0,400.0158948056558,0.9770628042361782,3661813.7314264737,18744.036887998802,18744.036887998802,16.483191305544793,37488.073775997604 
 02/05  09:00:00,-3.975,2.0,20.0,0.0034103844344174944,1210637.4716363936,0.0,400.0073575088084,0.4522702789882015,3637487.0188107654,18744.036887998802,18744.036887998802,16.507557849996896,37488.073775997604 
 02/05  10:00:00,-3.65,2.625,21.36487409406797,0.003501721048644544,0.0,690711.0697783742,510.0685214083247,0.23710662759106643,3765433.4072015258,18744.036887998802,18744.036887998802,17.547116627183197,6816288.073775997 
 02/05  11:00:00,-3.3125,3.625,22.313928327240856,0.0036974666141564895,0.0,685954.8891055498,700.1061941235091,0.12083653511291569,3879535.908055989,18744.036887998802,18744.036887998802,18.522239723449424,8346288.073775997 
 02/05  12:00:00,-2.95,4.625,22.418796832554627,0.003955842644631919,0.0,672897.4300995057,812.8155875931617,0.05159156744847084,3846859.568902019,18744.036887998802,18744.036887998802,18.699183616283488,8346288.073775997 
 02/05  13:00:00,-2.675,4.6875,22.498596904599577,0.003969397104663824,0.0,667407.7353030978,859.5551806906244,0.022277147265863568,3817950.389211108,18744.036887998802,18744.036887998802,18.809237655141313,8346288.073775997 
 02/05  14:00:00,-2.475,4.1875,20.245847565080116,0.0038264597894966793,410947.56246128696,161097.89652563617,770.6609909872603,0.012241039849697497,3476079.9590868633,18744.036887998802,18744.036887998802,17.09216406747121,256368.07377599765 
 02/05  15:00:00,-2.275,3.6875,21.595696134646072,0.003699509702631968,0.0,666220.0438108651,728.1316660883059,0.006768558450693657,3586960.5138812005,18744.036887998802,18744.036887998802,17.910182523825895,6816288.073775997 
 02/05  16:00:00,-2.1375,3.1875,22.552414119961476,0.0035893108784598006,0.0,659213.3324884512,811.6132902967062,83176.4778707545,3740863.7883649413,18744.036887998802,18744.036887998802,18.906112991565493,8346288.073775997 
 02/05  17:00:00,-1.975,2.6875,22.639723593525616,0.0034947097881183027,0.0,651657.1908072723,862.4513964678149,102540.41397499065,3735632.8776220023,18744.036887998802,18744.036887998802,19.036136976175076,8346288.073775997 
 02/05  18:00:00,-1.775,2.1875,22.701158499928727,0.0034155718364336568,0.0,647532.5722728675,884.499937761198,43146.50053226967,3715683.2502721315,18744.036887998802,18744.036887998802,19.121354429484793,8346288.073775997 
 02/05  19:00:00,-1.7,2.1875,20.294773392366864,0.0034164944317815085,381104.9952091144,197080.5667867214,772.8538352709352,23778.06230171822,3366744.776804917,18744.036887998802,18744.036887998802,17.247002364138567,37488.073775997604 
 02/05  20:00:00,-1.7625,2.5500000000000003,20.00000002424918,0.003475153573795438,724148.1533966237,0.0,581.1771781584737,11457.873523074732,3303907.4972861726,18744.036887998802,18744.036887998802,16.83950413792434,37488.073775997604 
 02/05  21:00:00,-1.8,2.8875,20.00000000000104,0.0035370237885392255,830622.0582256466,0.0,482.4969927935227,5220.41181177997,3308413.074849932,18744.036887998802,18744.036887998802,16.83389596945041,37488.073775997604 
 02/05  22:00:00,-2.05,2.9375000000000004,20.0,0.003551865101207765,896260.8403174123,0.0,437.86057710198423,2395.7062251208836,3345950.5157593433,18744.036887998802,18744.036887998802,16.7964021935623,37488.073775997604 
 02/05  23:00:00,-2.45,2.8374999999999995,20.0,0.0035407195713948085,948696.9989756078,0.0,417.408516402315,1101.5636772532855,3406720.1447658967,18744.036887998802,18744.036887998802,16.736398981122917,37488.073775997604 
 02/05  24:00:00,-2.9125,2.7375,20.0,0.0035310557385634443,993961.7688590422,0.0,408.0227196031188,507.65579625699263,3476870.0677800765,18744.036887998802,18744.036887998802,16.667015896826683,37488.073775997604 
 02/06  01:00:00,-3.1,2.825,20.0,0.0035505560998999202,1031107.9227627241,0.0,403.7037854822449,234.3654390750316,3505401.531369008,18744.036887998802,18744.036887998802,16.638879614506266,37488.073775997604 
 02/06  02:00:00,-3.1,3.025,20.0,0.003589039065247446,1063812.0714742525,0.0,401.7109548318804,108.26455307026171,3505467.514579556,18744.036887998802,18744.036887998802,16.63886814407649,37488.073775997604 
 02/06  03:00:00,-3.0375,3.1,20.0,0.0036037497106178066,1089511.3857827398,0.0,400.7907021842609,50.033476631218555,3496062.2685140185,18744.036887998802,18744.036887998802,16.648232465960085,37488.073775997604 
 02/06  04:00:00,-2.9375000000000004,3.1,20.0,0.0036032411640955398,1111007.2582871632,0.0,400.3656415996016,23.13680269653806,3481016.885988283,18744.036887998802,18744.036887998802,16.663222488791178,37488.073775997604 
 02/06  05:00:00,-2.7750000000000004,3.0375,20.0,0.0035895792261512963,1127954.464005073,0.0,400.16919390233505,10.706128460356929,3456570.460650647,18744.036887998802,18744.036887998802,16.68758788919311,37488.073775997604 
 02/06  06:00:00,-2.6375,3.0,20.0,0.0035812789231479615,1144544.7757038178,0.0,400.07834525335386,4.9574738515315175,3435883.979437372,18744.036887998802,18744.036887998802,16.708204075018728,37488.073775997604 
 02/06  07:00:00,-2.6625000000000005,3.1875,20.0,0.003619787974512168,1165830.0674181632,0.0,400.0362929898645,2.2965213659369654,3439640.5811782936,18744.036887998802,18744.036887998802,16.704447001078968,37488.073775997604 
 02/06  08:00:00,-2.7,3.55,20.000000000000004,0.003699367519017377,1188164.030224829,0.0,400.0168085053956,1.0635963560590072,3445277.6957497015,18744.036887998802,18744.036887998802,16.698816175408083,37488.073775997604 
 02/06  09:00:00,-2.7625,3.8875,20.0,0.00378120923248986,1202633.7273900798,0.0,400.00777867032,0.4922130321788498,3454675.1957515427,18744.036887998802,18744.036887998802,16.689436959962624,37488.073775997604 
 02/06  10:00:00,-2.675,3.8125,21.388451668353078,0.003762418627993799,0.0,665737.0788130315,510.1357198220338,0.2580888440455452,3620959.7400540933,18744.036887998802,18744.036887998802,17.708260769292007,6816288.073775997 
 02/06  11:00:00,-2.5375,3.45,22.363295506151786,0.0036775528485792873,0.0,666964.9122622705,701.0244808082446,0.1320901258390449,3769082.1705290624,18744.036887998802,18744.036887998802,18.67616242939584,8346288.073775997 
 02/06  12:00:00,-2.375,3.1125,22.481508143685485,0.003605431289883008,0.0,659384.0491961215,816.0428695816934,0.05697884003517578,3768479.8838251643,18744.036887998802,18744.036887998802,18.836391196274967,8346288.073775997 
 02/06  13:00:00,-2.3,3.125,22.558336221085398,0.003607459206948376,0.0,658400.1913546517,865.2480003519106,0.024955218986502624,3769347.2083014,18744.036887998802,18744.036887998802,18.918841098676804,8346288.073775997 
 02/06  14:00:00,-2.3,3.2625,20.272373677678914,0.0036358329419756944,336596.48272969865,197707.18186036078,774.7009078416813,0.013766940243178039,3449584.046887115,18744.036887998802,18744.036887998802,17.13027361359012,256368.07377599765 
 02/06  15:00:00,-2.3,3.425,21.61987206245584,0.0036710619002433284,0.0,668363.7517223367,730.8729789791288,0.007623576150053108,3590360.23611545,18744.036887998802,18744.036887998802,17.92210965016059,6816288.073775997 
 02/06  16:00:00,-2.3625,3.625,22.57076897536487,0.0037174239594848714,0.0,665208.9247484005,814.0997183498002,83270.76981210176,3773752.1651038756,18744.036887998802,18744.036887998802,18.89053125489204,8346288.073775997 
 02/06  17:00:00,-2.4,3.7625,22.645384472394404,0.003750800849523894,0.0,662584.1211579402,864.2682371587084,102769.22116030612,3795781.0118068433,18744.036887998802,18744.036887998802,18.979940175424794,8346288.073775997 
 02/06  18:00:00,-2.4,3.925,22.69352126836366,0.003791200120890503,0.0,663338.6873081103,885.3536121087621,43269.947696039446,3803140.412988792,18744.036887998802,18744.036887998802,19.024081361579707,8346288.073775997 
 02/06  19:00:00,-2.6499999999999995,3.5625,20.290931366039786,0.0037093886582600802,397744.1658448521,205247.7124456231,773.2459353361764,23839.251087539866,3504353.8539411644,18744.036887998802,18744.036887998802,17.1007899338308,37488.073775997604 
 02/06  20:00:00,-2.9875,2.925,20.000000023704775,0.0035815160696933902,732239.2615259967,0.0,581.8201277958802,11516.288797983843,3485136.271644385,18744.036887998802,18744.036887998802,16.655846615445853,37488.073775997604 
 02/06  21:00:00,-3.35,2.2625,20.00000000000105,0.0034767694835121064,824975.6922793956,0.0,483.2196042063056,5274.247589252252,3539966.533393915,18744.036887998802,18744.036887998802,16.601475445090962,37488.073775997604 
 02/06  22:00:00,-3.8125,1.5624999999999998,20.0,0.003396826108375253,881076.1082038883,0.0,438.4568204301019,2437.1834400589796,3609886.6961020106,18744.036887998802,18744.036887998802,16.532094422101366,37488.073775997604 
 02/06  23:00:00,-4.25,0.925,20.0,0.0033509834754225625,926751.0321657417,0.0,417.8113612430517,1128.7907321379614,3675987.426033669,18744.036887998802,18744.036887998802,16.466458387569215,37488.073775997604 
 02/06  24:00:00,-4.7125,0.26249999999999996,20.0,0.0033317296612917747,966337.1280785317,0.0,408.2654377036302,523.8199961107117,3745883.321436934,18744.036887998802,18744.036887998802,16.39707032740234,37488.073775997604 
 02/07  01:00:00,-4.9,0.0,19.999999999999996,0.0033298356976004017,998143.724960402,0.0,403.8405284072146,243.3925077605824,3774561.9423101954,18744.036887998802,18744.036887998802,16.36892971867818,37488.073775997604 
 02/07  02:00:00,-4.8374999999999995,0.0,20.0,0.003327839850897067,1023677.9245572563,0.0,401.78547529716764,113.15404119458685,3765576.8857365577,18744.036887998802,18744.036887998802,16.378288239047187,37488.073775997604 
 02/07  03:00:00,-4.8,0.0,20.0,0.0033261281824178007,1046990.3407355787,0.0,400.8303693196786,52.624443677382715,3760399.066268028,18744.036887998802,18744.036887998802,16.38389733293504,37488.073775997604 
 02/07  04:00:00,-4.8,0.0,20.0,0.0033249485117830433,1069098.5020769294,0.0,400.38631501611763,24.482615536867065,3760819.7845800975,18744.036887998802,18744.036887998802,16.383882345221267,37488.073775997604 
 02/07  05:00:00,-4.7375,0.0,20.0,0.0033228996600365235,1088707.7050240515,0.0,400.17978204167736,11.393641000689787,3751885.441492198,18744.036887998802,18744.036887998802,16.393242606419953,37488.073775997604 
 02/07  06:00:00,-4.7,0.0,20.0,0.0033211523919773264,1108117.3149943994,0.0,400.0836859591624,5.303576300493495,3746779.1031736247,18744.036887998802,18744.036887998802,16.398853177856516,37488.073775997604 
 02/07  07:00:00,-4.7,0.0,20.0,0.0033215565588369913,1127798.3035422992,0.0,400.03896907078126,2.4696549136371386,3746975.1623845585,18744.036887998802,18744.036887998802,16.398840824994537,37488.073775997604 
 02/07  08:00:00,-4.7625,0.0,20.0,0.003323781952392885,1146923.540183978,0.0,400.0181587489952,1.1508060824233441,3756366.073345496,18744.036887998802,18744.036887998802,16.38945616806018,37488.073775997604 
 02/07  09:00:00,-4.8,0.0,20.0,0.003325672500089712,1158769.7287213518,0.0,400.0084675253431,0.5366272572153632,3761998.0325580146,18744.036887998802,18744.036887998802,16.383823065670803,37488.073775997604 
 02/07  10:00:00,-4.3,0.1875,20.0,0.003322506313166243,1145387.6101565463,0.0,400.00394914534394,0.25027607810831687,3685796.8429436246,18744.036887998802,18744.036887998802,16.458818837967318,37488.073775997604 
 02/07  11:00:00,-3.5,0.5499999999999999,20.000000000000004,0.003323155412143317,1130920.6291316368,0.0,400.0018405772429,0.1166461129349004,3564024.4919624515,18744.036887998802,18744.036887998802,16.578820811181224,37488.073775997604 
 02/07  12:00:00,-2.7,0.8875,20.0,0.0033304449440509564,1137456.0236330957,0.0,400.000857417038,0.05433858591709089,3442293.212284037,18744.036887998802,18744.036887998802,16.69882658887575,37488.073775997604 
 02/07  13:00:00,-2.4625,1.125,20.0,0.0033443570828594798,1159793.2216617516,0.0,400.0003994733235,0.02531651990337252,3406030.263607246,18744.036887998802,18744.036887998802,16.734457374290006,37488.073775997604 
 02/07  14:00:00,-2.625,1.2625,20.0,0.00335844737758586,1180856.8189608552,0.0,400.00018624592985,0.011803288268114255,3430490.6922537955,18744.036887998802,18744.036887998802,16.710085586388924,37488.073775997604 
 02/07  15:00:00,-2.7625,1.425,20.0,0.00337585235595113,1200847.543816091,0.0,400.00008689953745,0.005507235989302534,3451186.988596183,18744.036887998802,18744.036887998802,16.689461545292335,37488.073775997604 
 02/07  16:00:00,-2.8625,1.6250000000000002,20.0,0.0033982832282782047,1222786.7968676633,0.0,400.00004057016895,0.002571124090693141,3466237.208161321,18744.036887998802,18744.036887998802,16.674460941874703,37488.073775997604 
 02/07  17:00:00,-3.025,1.7625,20.0,0.0034168728494380226,1249197.9585177586,0.0,400.00001895324573,0.0012011571160673365,3490697.1386072095,18744.036887998802,18744.036887998802,16.65008445502456,37488.073775997604 
 02/07  18:00:00,-3.1625000000000005,1.925,20.0,0.0034396134292670813,1273037.6382177654,0.0,400.00000886154686,0.0005615982788744681,3511393.0101143024,18744.036887998802,18744.036887998802,16.629456771390682,37488.073775997604 
 02/07  19:00:00,-3.7,2.1875,20.0,0.0034841110244968414,1299434.9968925088,0.0,400.0000041457772,0.00026273757721644855,3592534.463916328,18744.036887998802,18744.036887998802,16.548829472989837,37488.073775997604 
 02/07  20:00:00,-4.5625,2.5500000000000003,20.0,0.003554422069375358,1331099.6010095426,0.0,400.00000194129234,0.00012302890999833188,3722826.0227122977,18744.036887998802,18744.036887998802,16.41945189429622,37488.073775997604 
 02/07  21:00:00,-5.4,2.8875,20.0,0.0036283473691930994,1363712.8807398302,0.0,400.00000090973816,0.00005765441761818089,3849381.4295506263,18744.036887998802,18744.036887998802,16.2938232203668,37488.073775997604 
 02/07  22:00:00,-5.949999999999999,2.8125,20.0,0.0036246026314883805,1382182.8740976872,0.0,400.0000004267417,0.000027044625884127522,3932330.791439905,18744.036887998802,18744.036887998802,16.21131913004121,37488.073775997604 
 02/07  23:00:00,-6.35,2.45,20.0,0.0035702300329736396,1390896.0043205745,0.0,400.00000020050254,0.000012706779819785242,3992517.381558948,18744.036887998802,18744.036887998802,16.15131545684171,37488.073775997604 
 02/07  24:00:00,-6.75,2.1125,20.0,0.0035272931621776935,1401257.4317190405,0.0,400.00000009436934,0.000005980617720325455,4052704.8429853544,18744.036887998802,18744.036887998802,16.09131216345325,37488.073775997604 
 02/08  01:00:00,-7.2125,1.8125000000000002,20.0,0.003496684391563073,1414885.0513965297,0.0,400.0000000470217,0.000002979972735217876,4122396.5606850022,9013.530308511221,9013.530308511221,15.982878601231372,18027.060617022442 
 02/08  02:00:00,-7.65,1.45,20.0,0.0034653185203981436,1428609.623987771,0.0,400.0000000291976,0.0000018503726805182166,4188381.0390722393,3233.7959938890767,3233.7959938890767,15.889601268355827,6467.591987778153 
 02/08  03:00:00,-8.1125,1.1125,20.0,0.0034442889300180246,1445000.125739631,0.0,400.00000002055674,0.0000013027574554583801,4258122.084943044,2030.497116502419,2030.497116502419,15.814151085215617,4060.994233004838 
 02/08  04:00:00,-8.55,1.0,20.0,0.003443879131879956,1462801.5909634493,0.0,400.0000000154,9.759558881395238e-7,4324095.048709575,1585.5342540758618,1585.5342540758618,15.747329596997957,3171.0685081517236 
 02/08  05:00:00,-8.8875,1.0,20.0,0.003450384566975357,1480228.299921732,0.0,400.00000001198754,7.59685972580751e-7,4375015.774024952,1371.4442060673814,1371.4442060673814,15.697189236073537,2742.888412134763 
 02/08  06:00:00,-9.25,1.0,20.0,0.0034572006779690703,1499517.0170725756,0.0,400.0000000095748,6.067892584636176e-7,4429780.856914981,1250.4151758290625,1250.4151758290625,15.64396726117394,2500.830351658125 
 02/08  07:00:00,-9.5875,1.0,20.0,0.0034637277288543755,1518861.5430188675,0.0,400.00000000779045,4.936980524695436e-7,4480743.745783541,1174.3295710719872,1174.3295710719872,15.594761246406122,2348.6591421439743 
 02/08  08:00:00,-9.825000000000001,1.0,20.0,0.0034689444996179805,1534083.5878337235,0.0,400.0000000064265,4.0725970951798305e-7,4516605.508207849,1122.8175005147577,1122.8175005147577,15.560636545687865,2245.6350010295155 
 02/08  09:00:00,-10.0875,1.0,20.0,0.003474509877380466,1541305.6523518767,0.0,400.00000000535766,3.395286171917795e-7,4556225.744894792,1086.0154143685506,1086.0154143685506,15.522751117234668,2172.0308287371013 
 02/08  10:00:00,-9.2625,1.1875,20.0,0.003478593163173918,1523704.4614843016,0.0,400.0000000045038,2.854030591068548e-7,4431634.283870093,1058.6403548377823,1058.6403548377823,15.647931872900578,2117.2807096755646 
 02/08  11:00:00,-7.825,1.55,20.0,0.0034933416347218975,1506726.269375264,0.0,400.0000000038103,2.4144710747686697e-7,4214361.02030774,1037.6295627721902,1037.6295627721902,15.864905715153439,2075.2591255443804 
 02/08  12:00:00,-6.3625,1.8875,20.0,0.0035127237432630073,1493789.1181782214,0.0,400.00000000323973,2.0528854889282956e-7,3993336.476110727,1021.1048190869438,1021.1048190869438,16.08553638354706,2042.2096381738877 
 02/08  13:00:00,-5.175,2.0,20.0,0.00351098582892966,1488223.3105685106,0.0,400.00000000276646,1.7528461865285974e-7,3813940.608194416,1007.8726198819738,1007.8726198819738,16.264818060407066,2015.7452397639477 
 02/08  14:00:00,-4.2375,2.0,20.0,0.0034979927003025582,1484654.1725098668,0.0,400.0000000023715,1.502405609451101e-7,3672366.281920757,997.143800389181,997.143800389181,16.40649761736662,1994.287600778362 
 02/08  15:00:00,-3.275,2.0,20.0,0.003484792849008098,1484811.1593073527,0.0,400.0000000020394,1.2919920080720107e-7,3526940.4631422544,988.3448847959992,988.3448847959992,16.551827433986215,1976.6897695919984 
 02/08  16:00:00,-3.0875000000000004,2.0,20.0,0.0034817545934020815,1503102.8159702825,0.0,400.00000000175874,1.114145396753111e-7,3498611.130820561,981.0556190714124,981.0556190714124,16.58081324646887,1962.1112381428247 
 02/08  17:00:00,-3.325,2.0,20.0,0.003484221316672513,1533180.132209163,0.0,400.0000000015201,9.629913084589077e-8,3534568.916204035,974.9631243042203,974.9631243042203,16.545961122179673,1949.9262486084406 
 02/08  18:00:00,-3.5875000000000004,2.0,20.0,0.003486933829974256,1559108.8108742032,0.0,400.0000000013165,8.339729121501986e-8,3574401.319636761,969.8348423216531,969.8348423216531,16.507277373544078,1939.6696846433063 
 02/08  19:00:00,-4.137500000000001,1.5624999999999998,20.0,0.00344422878075234,1577971.0484038135,0.0,400.0000000011422,7.23638152460438e-8,3657583.4059845842,965.4961758233076,965.4961758233076,16.42539402017652,1930.9923516466151 
 02/08  20:00:00,-4.9,0.925,20.0,0.00340182438218791,1598340.4576719534,0.0,400.00000000099317,6.293568589656113e-8,3772847.194267052,961.8241287946279,961.8241287946279,16.311564974314393,1923.6482575892558 
 02/08  21:00:00,-5.637500000000001,0.26249999999999996,20.0,0.003385612251126145,1619632.883943481,0.0,400.0000000008656,5.4831960089844306e-8,3884482.1294672065,958.6974469568647,958.6974469568647,16.20142280583782,1917.3948939137294 
 02/08  22:00:00,-5.8375,0.43749999999999994,20.0,0.003391595909264064,1634933.9892282647,0.0,400.0000000007551,4.7827546968765946e-8,3914837.469545384,956.0162564481441,956.0162564481441,16.17185068494858,1912.0325128962882 
 02/08  23:00:00,-5.8,1.075,20.0,0.0034216366224218424,1648219.5692751736,0.0,400.00000000065927,4.1742946016266905e-8,3909195.945551452,953.7030595304676,953.7030595304676,16.17785610350076,1907.4061190609352 
 02/08  24:00:00,-5.7375,1.7375,20.0,0.0034814622800341684,1663435.9760435594,0.0,400.0000000005754,3.643409310950778e-8,3899791.670731155,951.6967919012967,951.6967919012967,16.187570062868236,1903.3935838025934 
 02/09  01:00:00,-6.0125,2.0,20.0,0.003514985877791145,1681838.2185877296,0.0,400.00000000050227,3.1792805332959857e-8,3941287.681893536,949.9497475897776,949.9497475897776,16.146622927809098,1899.8994951795553 
 02/09  02:00:00,-6.449999999999999,2.0,20.0,0.003519585436228015,1700467.7166748536,0.0,400.0000000004385,2.775344978241142e-8,4007298.7604783336,948.4333263144277,948.4333263144277,16.08126635462738,1896.8666526288555 
 02/09  03:00:00,-6.9125,2.0,20.0,0.003524569540755899,1720427.1171438268,0.0,400.00000000038324,2.423868511755151e-8,4077065.738206602,947.1183613318897,947.1183613318897,16.012128132246655,1894.2367226637793 
