Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air System Sensible Heating Energy [J](Hourly),MAINZONE:Zone Air System Sensible Cooling Energy [J](Hourly),MAINZONE:Zone Air CO2 Concentration [ppm](Hourly),LAB_HX:Heat Exchanger Sensible Heating Energy [J](Hourly),SUPPLY_FAN:Fan Electricity Energy [J](Hourly),EXHAUST_FAN:Fan Electricity Energy [J](Hourly),ERV_SA_OUTLET:System Node Temperature [C](Hourly),MAINZONE:Zone Mechanical Ventilation Air Changes per Hour [ach](Hourly),Electricity:Facility [J](Hourly) 
 01/01  13:00:00,-3.925,3.625,21.0,2706206.515689294,0.0,872.7881788065183,3778632.374895811,18744.036887998802,18744.036887998802,17.364491047582533,0.7778180214167532,8346288.073775997 
 01/01  14:00:00,-2.75,4.0,21.0,8297415.846937852,0.0,763.7056510135576,3600819.0764867584,18744.036887998802,18744.036887998802,17.54074569771167,0.7791269154015144,256368.07377599765 
 01/01  15:00:00,-0.8750000000000001,4.625,21.0,3615740.775868474,0.0,738.8069856568081,3319336.4132940443,18744.036887998802,18744.036887998802,17.821961108737206,0.7784081931039534,6816288.073775997 
 01/01  16:00:00,-0.075,4.375,21.0,2483847.4391666846,0.0,821.3148582878648,3199932.648362008,18744.036887998802,18744.036887998802,17.94196389068657,0.7785202932579018,8346288.073775997 
 01/01  17:00:00,-1.25,4.625,21.0,2425891.8438885245,0.0,858.359198295259,3375143.3561778544,18744.036887998802,18744.036887998802,17.76574267943422,0.77892200873661,8346288.073775997 
 01/01  18:00:00,-2.0625,3.75,21.0,2336018.557915636,0.0,875.7652944590322,3497131.6795484577,18744.036887998802,18744.036887998802,17.643894130519843,0.7781738215433228,8346288.073775997 
 01/01  19:00:00,-3.9125,3.0,21.0,8198940.841555273,0.0,869.0868756163766,0.0,0.0,0.0,-3.9125,0.0,0.0 
 01/01  20:00:00,-5.625,2.375,16.955629511324243,0.0,0.0,850.8468903477701,0.0,0.0,0.0,-5.624999999999999,0.0,0.0 
 01/01  21:00:00,-5.0,2.625,15.192035004659218,0.0,0.0,833.5216624920458,0.0,0.0,0.0,-5.0,0.0,0.0 
 01/01  22:00:00,-4.15,3.0,15.000005822025829,97493.5247755518,0.0,807.6752677047508,0.0,0.0,0.0,-4.15,0.0,0.0 
 01/01  23:00:00,-4.0,2.375,15.0,166613.0441327443,0.0,782.5492069018985,0.0,0.0,0.0,-4.0,0.0,0.0 
 01/01  24:00:00,-3.875,2.625,15.0,220532.37555977338,0.0,759.5349496556702,0.0,0.0,0.0,-3.875,0.0,0.0 
 01/02  01:00:00,-3.925,3.625,15.0,282939.9051100261,0.0,737.1307243290812,0.0,0.0,0.0,-3.925,0.0,0.0 
 01/02  02:00:00,-4.0,3.375,14.999999999999998,322644.8376923719,0.0,715.5109366377812,0.0,0.0,0.0,-4.0,0.0,0.0 
 01/02  03:00:00,-4.0,3.625,15.0,370441.8727202548,0.0,695.6769795768532,0.0,0.0,0.0,-4.0,0.0,0.0 
 01/02  04:00:00,-4.0,3.375,15.0,407264.5747812978,0.0,676.7816038178345,0.0,0.0,0.0,-4.0,0.0,0.0 
 01/02  05:00:00,-4.0,4.875,15.0,481500.79923088086,0.0,658.879256169832,0.0,0.0,0.0,-4.0,0.0,0.0 
 01/02  06:00:00,-4.375,5.375,15.0,539916.7625539949,0.0,640.1585612969623,0.0,0.0,0.0,-4.375,0.0,0.0 
 01/02  07:00:00,-6.1,5.0,15.0,603098.8748367452,0.0,623.1898244503396,0.0,0.0,0.0,-6.1,0.0,0.0 
 01/02  08:00:00,-7.625,3.75,21.18404121290579,10999206.353538647,0.0,612.4316741991383,0.0,0.0,0.0,-7.625,0.0,0.0 
 01/02  09:00:00,-7.562500000000001,4.25,21.00000000660178,9858058.559839986,0.0,602.3236753292178,0.0,0.0,0.0,-7.562500000000001,0.0,0.0 
 01/02  10:00:00,-8.3625,4.375,21.000000000000504,4554152.750429499,0.0,681.0376759325397,4456520.915768387,18744.036887998802,18744.036887998802,16.7442121284895,0.7782399435999136,6816288.073775997 
 01/02  11:00:00,-9.0,4.625,21.0,3284827.218172947,0.0,790.0859376054016,4543895.220366593,18744.036887998802,18744.036887998802,16.60320980863872,0.7798154839279553,8346288.073775997 
 01/02  12:00:00,-8.0,3.75,20.999999999999996,3073161.0811261293,0.0,842.2076096235061,4392713.584739272,18744.036887998802,18744.036887998802,16.753246583991842,0.7754145339837296,8346288.073775997 
 01/02  13:00:00,-7.775,3.625,21.0,2931454.5967746335,0.0,869.46315220962,4358314.181912404,18744.036887998802,18744.036887998802,16.787015859108536,0.7769047887041683,8346288.073775997 
 01/02  14:00:00,-7.375,3.375,21.0,8506607.732167883,0.0,762.6840803451923,4297301.354242496,18744.036887998802,18744.036887998802,16.847019646487276,0.7793855876361826,256368.07377599765 
 01/02  15:00:00,-6.4375,3.0,21.0,3807619.885094311,0.0,739.4762173696854,4155017.9570889743,18744.036887998802,18744.036887998802,16.98762076858858,0.7755367271221103,6816288.073775997 
 01/02  16:00:00,-6.6625,2.375,21.0,2683874.237960851,0.0,823.269057218938,4190263.429235292,18744.036887998802,18744.036887998802,16.953884588689327,0.7769420129440354,8346288.073775997 
 01/02  17:00:00,-8.25,2.0,21.0,2615506.637819579,0.0,860.856196107492,4429248.788762778,18744.036887998802,18744.036887998802,16.715780322167824,0.7793108327215766,8346288.073775997 
 01/02  18:00:00,-8.375,2.0,21.0,2535665.8179168263,0.0,879.2463065042919,4447316.154064209,18744.036887998802,18744.036887998802,16.69704661136039,0.7752267895017215,8346288.073775997 
 01/02  19:00:00,-9.25,2.0,21.0,8399943.98179897,0.0,872.8895516966959,0.0,0.0,0.0,-9.25,0.0,0.0 
 01/02  20:00:00,-10.0,2.0,16.86879552739132,0.0,0.0,854.7530340133335,0.0,0.0,0.0,-10.0,0.0,0.0 
 01/02  21:00:00,-9.3125,2.0,15.073174177969609,81068.83180481594,0.0,837.3056609023325,0.0,0.0,0.0,-9.3125,0.0,0.0 
 01/02  22:00:00,-9.5875,1.375,15.000000000111648,248441.3337615435,0.0,812.0877917825094,0.0,0.0,0.0,-9.5875,0.0,0.0 
 01/02  23:00:00,-10.0,1.0,15.0,324029.03999104054,0.0,787.7023865953247,0.0,0.0,0.0,-10.0,0.0,0.0 
 01/02  24:00:00,-9.25,1.0,15.0,366375.9680962241,0.0,764.9218739114408,0.0,0.0,0.0,-9.25,0.0,0.0 
 01/03  01:00:00,-9.55,1.0,15.0,427312.71432103985,0.0,743.5564897992635,0.0,0.0,0.0,-9.55,0.0,0.0 
 01/03  02:00:00,-10.0,1.0,15.0,489840.3294461757,0.0,723.438299495003,0.0,0.0,0.0,-10.0,0.0,0.0 
 01/03  03:00:00,-9.6875,1.625,15.0,546847.548696181,0.0,704.4271513712695,0.0,0.0,0.0,-9.6875,0.0,0.0 
 01/03  04:00:00,-10.4375,2.625,14.999999999999998,629364.4995440019,0.0,686.0620190240029,0.0,0.0,0.0,-10.4375,0.0,0.0 
 01/03  05:00:00,-11.0,2.375,14.999999999999998,682927.6449487616,0.0,668.3978249308739,0.0,0.0,0.0,-11.0,0.0,0.0 
 01/03  06:00:00,-10.3125,2.625,15.0,720112.3756831107,0.0,652.0782011758084,0.0,0.0,0.0,-10.3125,0.0,0.0 
 01/03  07:00:00,-10.5875,2.375,15.0,766250.0606604633,0.0,636.5853119906155,0.0,0.0,0.0,-10.5875,0.0,0.0 
 01/03  08:00:00,-11.625,2.0,15.0,826614.8855865442,0.0,622.3540144073279,0.0,0.0,0.0,-11.625,0.0,0.0 
 01/03  09:00:00,-11.624999999999998,2.0,15.0,861709.3817139817,0.0,609.0298284266294,0.0,0.0,0.0,-11.624999999999998,0.0,0.0 
 01/03  10:00:00,-11.15,3.25,15.0,869509.5618397623,0.0,596.2526817561328,0.0,0.0,0.0,-11.15,0.0,0.0 
 01/03  11:00:00,-11.0,5.25,15.0,963504.7357654882,0.0,582.9965795689925,0.0,0.0,0.0,-11.0,0.0,0.0 
 01/03  12:00:00,-10.5625,4.125,15.0,993855.6593012885,0.0,569.9047654656507,0.0,0.0,0.0,-10.5625,0.0,0.0 
 01/03  13:00:00,-9.4875,3.625,15.0,1009870.9171596277,0.0,559.0039919137948,0.0,0.0,0.0,-9.4875,0.0,0.0 
 01/03  14:00:00,-8.375,3.375,15.0,1024255.5116659557,0.0,548.823524236693,0.0,0.0,0.0,-8.375,0.0,0.0 
 01/03  15:00:00,-7.375,3.625,15.000000000000002,1056401.9788359045,0.0,539.5017673002941,0.0,0.0,0.0,-7.375,0.0,0.0 
 01/03  16:00:00,-6.375,4.625,15.0,1110580.425016109,0.0,530.3769098827197,0.0,0.0,0.0,-6.375,0.0,0.0 
 01/03  17:00:00,-6.625,3.75,15.0,1140262.631512626,0.0,521.685204497805,0.0,0.0,0.0,-6.625,0.0,0.0 
 01/03  18:00:00,-6.6875,3.625,15.0,1174997.4294810358,0.0,514.0653069320805,0.0,0.0,0.0,-6.6875,0.0,0.0 
 01/03  19:00:00,-6.8125,4.0,15.0,1219847.637973005,0.0,506.7505108557665,0.0,0.0,0.0,-6.8125,0.0,0.0 
 01/03  20:00:00,-6.375,4.625,15.0,1260449.4537385125,0.0,499.74817742168943,0.0,0.0,0.0,-6.375,0.0,0.0 
 01/03  21:00:00,-6.0625,5.625,15.0,1318001.3444407363,0.0,492.79173702096386,0.0,0.0,0.0,-6.0625,0.0,0.0 
 01/03  22:00:00,-6.0375,6.0,15.0,1363226.1806501679,0.0,485.930063275297,0.0,0.0,0.0,-6.0375,0.0,0.0 
 01/03  23:00:00,-6.625,6.0,15.000000000000002,1411541.2062062607,0.0,479.52168240580073,0.0,0.0,0.0,-6.625,0.0,0.0 
 01/03  24:00:00,-7.0625,5.375,15.0,1434758.2638972406,0.0,473.6933301555584,0.0,0.0,0.0,-7.0625,0.0,0.0 
 01/04  01:00:00,-7.6625,4.375,15.0,1449715.9983490407,0.0,468.6446133765563,0.0,0.0,0.0,-7.6625,0.0,0.0 
 01/04  02:00:00,-8.0,4.0,15.0,1478456.0732852402,0.0,464.18686823838624,0.0,0.0,0.0,-8.0,0.0,0.0 
 01/04  03:00:00,-7.75,4.625,15.0,1524753.2192802099,0.0,459.98610580648494,0.0,0.0,0.0,-7.75,0.0,0.0 
 01/04  04:00:00,-7.225,3.75,15.0,1524751.065374522,0.0,456.0091928310194,0.0,0.0,0.0,-7.225,0.0,0.0 
 01/04  05:00:00,-7.0,4.25,15.0,1567622.895548979,0.0,452.477388872829,0.0,0.0,0.0,-7.0,0.0,0.0 
 01/04  06:00:00,-6.812499999999999,4.375,15.0,1601069.565967048,0.0,448.98628653225126,0.0,0.0,0.0,-6.812499999999999,0.0,0.0 
 01/04  07:00:00,-6.8875,4.0,15.0,1626426.1760497151,0.0,445.8272103817692,0.0,0.0,0.0,-6.8875,0.0,0.0 
 01/04  08:00:00,-7.0,4.625,15.0,1680935.502270009,0.0,442.8508969637444,0.0,0.0,0.0,-7.0,0.0,0.0 
 01/04  09:00:00,-6.6875,5.0,15.0,1719053.9899517721,0.0,439.9399634379498,0.0,0.0,0.0,-6.6875,0.0,0.0 
 01/04  10:00:00,-6.1875,6.25,15.0,1774002.6395851942,0.0,437.10599808879465,0.0,0.0,0.0,-6.1875,0.0,0.0 
 01/04  11:00:00,-6.625,5.75,15.0,1788559.9119030964,0.0,434.28870467047176,0.0,0.0,0.0,-6.625,0.0,0.0 
 01/04  12:00:00,-6.562500000000001,3.75,15.0,1759506.0849149846,0.0,431.97614477408615,0.0,0.0,0.0,-6.562500000000001,0.0,0.0 
 01/04  13:00:00,-6.1125,4.25,15.0,1798153.1304262243,0.0,429.9815589415873,0.0,0.0,0.0,-6.1125,0.0,0.0 
 01/04  14:00:00,-6.0,4.375,15.0,1833417.6603478459,0.0,428.0072021996864,0.0,0.0,0.0,-6.0,0.0,0.0 
 01/04  15:00:00,-5.375,4.625,15.0,1863845.4152827947,0.0,426.1916832470444,0.0,0.0,0.0,-5.375,0.0,0.0 
 01/04  16:00:00,-5.0,4.375,15.0,1890412.9179676329,0.0,424.46254019440164,0.0,0.0,0.0,-5.0,0.0,0.0 
 01/04  17:00:00,-5.0,3.375,15.0,1906159.3135434687,0.0,422.930782729416,0.0,0.0,0.0,-5.0,0.0,0.0 
 01/04  18:00:00,-5.125,3.0,15.0,1928040.315852582,0.0,421.561092991285,0.0,0.0,0.0,-5.125,0.0,0.0 
 01/04  19:00:00,-5.075,2.375,15.0,1942776.9728389496,0.0,420.2952762336352,0.0,0.0,0.0,-5.075,0.0,0.0 
 01/04  20:00:00,-5.0,2.0,15.0,1960802.5558541864,0.0,419.1383249422585,0.0,0.0,0.0,-5.0,0.0,0.0 
 01/04  21:00:00,-4.5,3.25,15.0,1993935.763552428,0.0,418.03032935773297,0.0,0.0,0.0,-4.5,0.0,0.0 
 01/04  22:00:00,-4.075,2.75,15.0,2002042.2066568797,0.0,416.94470348993354,0.0,0.0,0.0,-4.075,0.0,0.0 
 01/04  23:00:00,-4.0,2.0,15.0,2016158.866833934,0.0,415.97862341551877,0.0,0.0,0.0,-4.0,0.0,0.0 
 01/04  24:00:00,-3.875,1.375,15.0,2033075.1633344444,0.0,415.0842085623722,0.0,0.0,0.0,-3.875,0.0,0.0 
 01/05  01:00:00,-4.55,3.5,15.0,2103553.2050661063,0.0,414.22382760659667,0.0,0.0,0.0,-4.55,0.0,0.0 
 01/05  02:00:00,-5.0,3.75,15.0,2140103.896485344,0.0,413.3248431934555,0.0,0.0,0.0,-5.0,0.0,0.0 
 01/05  03:00:00,-5.0,3.0,15.0,2150228.904894241,0.0,412.52747321190054,0.0,0.0,0.0,-5.0,0.0,0.0 
 01/05  04:00:00,-5.625,3.625,15.0,2200762.3807079643,0.0,411.7785426145151,0.0,0.0,0.0,-5.625,0.0,0.0 
 01/05  05:00:00,-6.0,3.375,15.0,2230265.0286419475,0.0,411.0557685159276,0.0,0.0,0.0,-6.0,0.0,0.0 
 01/05  06:00:00,-6.749999999999999,3.0,15.0,2263582.1410143264,0.0,410.39787192981163,0.0,0.0,0.0,-6.749999999999999,0.0,0.0 
 01/05  07:00:00,-7.7,3.0,15.000000000000002,2306261.607969667,0.0,409.7815179605109,0.0,0.0,0.0,-7.7,0.0,0.0 
 01/05  08:00:00,-8.625,2.375,21.091514891952354,14293164.581628788,0.0,409.38729983285486,0.0,0.0,0.0,-8.625,0.0,0.0 
 01/05  09:00:00,-9.125,2.0,21.000000691645745,12659789.90193559,0.0,409.00893326583616,0.0,0.0,0.0,-9.125,0.0,0.0 
 01/05  10:00:00,-9.7,2.0,21.000000000108745,7291484.8695092,0.0,539.8609027893381,4725360.618887929,18744.036887998802,18744.036887998802,16.917650246709925,0.7796467891281375,6816288.073775997 
 01/05  11:00:00,-10.0,2.0,21.00000000000001,5920678.0535427565,0.0,713.172396250589,4731205.058164824,18744.036887998802,18744.036887998802,16.654616436435905,0.7803841505583612,8346288.073775997 
 01/05  12:00:00,-9.8125,2.625,21.0,5677687.390197642,0.0,801.3685438422335,4686742.446741242,18744.036887998802,18744.036887998802,16.596349132040427,0.7774330666873269,8346288.073775997 
 01/05  13:00:00,-9.8875,2.375,20.999999999999993,5475317.961181153,0.0,847.0747046198821,4684947.755183285,18744.036887998802,18744.036887998802,16.51462435897507,0.7784793776222049,8346288.073775997 
 01/05  14:00:00,-10.0,2.0,21.000000000000007,11047483.93072061,0.0,756.4453351542547,4694590.82606193,18744.036887998802,18744.036887998802,16.457641816056935,0.7801280283446088,256368.07377599765 
 01/05  15:00:00,-10.0,2.0,21.0,6315956.950625978,0.0,737.5323984913754,4701397.318611649,18744.036887998802,18744.036887998802,16.495846440649736,0.7802231453831306,6816288.073775997 
 01/05  16:00:00,-10.0,2.0,21.0,5152032.421692478,0.0,816.5415672542995,4695907.2052955115,18744.036887998802,18744.036887998802,16.468020736192187,0.7801452105514382,8346288.073775997 
 01/05  17:00:00,-11.25,2.0,21.0,5054297.898778816,0.0,854.8205602810879,4895564.239467526,18744.036887998802,18744.036887998802,16.344243900929445,0.7801615786833722,8346288.073775997 
 01/05  18:00:00,-11.437500000000002,2.0,21.0,4950215.6155745,0.0,874.7962383702602,4932989.630591279,18744.036887998802,18744.036887998802,16.36371857175859,0.7754984221354052,8346288.073775997 
 01/05  19:00:00,-11.6625,2.0,21.0,10813076.769901758,0.0,869.7150060510685,0.0,0.0,0.0,-11.6625,0.0,0.0 
 01/05  20:00:00,-12.625,3.25,16.09887816135954,339565.8931696783,0.0,852.6174509818691,0.0,0.0,0.0,-12.625000000000002,0.0,0.0 
 01/05  21:00:00,-12.5625,2.75,15.000000046729024,1268431.531688075,0.0,832.1237199610483,0.0,0.0,0.0,-12.5625,0.0,0.0 
 01/05  22:00:00,-13.9875,0.75,15.0,1467874.1607319857,0.0,806.3536237872962,0.0,0.0,0.0,-13.9875,0.0,0.0 
 01/05  23:00:00,-15.625,0.0,15.0,1633321.0860975315,0.0,782.9665518220946,0.0,0.0,0.0,-15.625,0.0,0.0 
 01/05  24:00:00,-14.625,1.25,15.000000000000002,1740909.6062005674,0.0,760.8891723868309,0.0,0.0,0.0,-14.625,0.0,0.0 
 01/06  01:00:00,-15.8,0.75,15.0,1854600.384681033,0.0,739.9053883761186,0.0,0.0,0.0,-15.8,0.0,0.0 
 01/06  02:00:00,-17.0,0.0,15.0,1956604.6727311085,0.0,720.3942731596703,0.0,0.0,0.0,-17.0,0.0,0.0 
 01/06  03:00:00,-15.687499999999998,0.625,15.0,2016062.2528414088,0.0,702.0637136612006,0.0,0.0,0.0,-15.687499999999998,0.0,0.0 
 01/06  04:00:00,-17.4625,0.375,15.0,2119400.0307208598,0.0,684.7814371205451,0.0,0.0,0.0,-17.4625,0.0,0.0 
 01/06  05:00:00,-19.0,0.0,15.0,2214641.920751325,0.0,668.4546558688727,0.0,0.0,0.0,-19.0,0.0,0.0 
 01/06  06:00:00,-17.4375,0.625,15.0,2257130.043976606,0.0,653.0857269431227,0.0,0.0,0.0,-17.4375,0.0,0.0 
 01/06  07:00:00,-18.6875,0.375,15.0,2341854.8152951202,0.0,638.6117565695541,0.0,0.0,0.0,-18.6875,0.0,0.0 
 01/06  08:00:00,-20.625,0.0,21.092217713078842,14313990.394252772,0.0,629.2261055475526,0.0,0.0,0.0,-20.625,0.0,0.0 
 01/06  09:00:00,-19.125,0.625,21.000000714491474,12714713.938074477,0.0,619.9320199536494,0.0,0.0,0.0,-19.125,0.0,0.0 
 01/06  10:00:00,-19.25,0.375,21.00000000011301,7316291.276834374,0.0,690.9479651999688,6301780.057313382,18744.036887998802,18744.036887998802,16.27508075920135,0.7762863710424835,6816288.073775997 
 01/06  11:00:00,-20.0,0.0,21.000000000000014,6002622.5501365885,0.0,790.047712091307,6356897.720372357,18744.036887998802,18744.036887998802,15.83755897416679,0.7807879788107581,8346288.073775997 
 01/06  12:00:00,-16.4375,0.625,21.0,5765243.605073726,0.0,841.3768787698602,5768944.197756471,18744.036887998802,18744.036887998802,16.080409863871914,0.7723034915314899,8346288.073775997 
 01/06  13:00:00,-15.3625,0.375,21.0,5596904.61436097,0.0,869.5542889255275,5577954.055159267,18744.036887998802,18744.036887998802,16.07769335007628,0.7754556707900078,8346288.073775997 
 01/06  14:00:00,-15.375,0.0,21.0,11208168.738620795,0.0,769.3399338993968,5569210.757059882,18744.036887998802,18744.036887998802,16.01883305305056,0.7803633171186752,256368.07377599765 
 01/06  15:00:00,-11.499999999999998,1.25,21.0,6444265.149777829,0.0,745.7059728859343,4957390.617326403,18744.036887998802,18744.036887998802,16.4461772647913,0.7726946847788907,6816288.073775997 
 01/06  16:00:00,-12.275,1.375,21.0,5320796.396695398,0.0,822.4617460112203,5074507.126121089,18744.036887998802,18744.036887998802,16.330521696866462,0.7756895994559403,8346288.073775997 
 01/06  17:00:00,-14.625,0.375,21.0,5253812.899733021,0.0,858.1227071027656,5449392.138843833,18744.036887998802,18744.036887998802,16.091353998392865,0.7803215038737041,8346288.073775997 
 01/06  18:00:00,-14.125000000000002,0.625,20.999999999999996,5154319.644963065,0.0,877.1520050762124,5384011.821208082,18744.036887998802,18744.036887998802,16.219854662385664,0.7725087333048407,8346288.073775997 
 01/06  19:00:00,-15.1,0.375,21.0,11040494.48401648,0.0,872.4626792879284,0.0,0.0,0.0,-15.1,0.0,0.0 
 01/06  20:00:00,-17.25,0.0,16.041562871681926,452574.93526310904,0.0,855.4548548712488,0.0,0.0,0.0,-17.25,0.0,0.0 
 01/06  21:00:00,-16.625,0.625,15.000000006144514,1419452.4465554962,0.0,832.8858752869355,0.0,0.0,0.0,-16.625,0.0,0.0 
 01/06  22:00:00,-17.8,0.375,15.0,1670943.7959984145,0.0,807.5752607679764,0.0,0.0,0.0,-17.8,0.0,0.0 
 01/06  23:00:00,-20.25,0.0,15.0,1864804.9214518035,0.0,783.9012777418795,0.0,0.0,0.0,-20.25,0.0,0.0 
 01/06  24:00:00,-18.5,1.25,15.0,1965679.1951994905,0.0,761.5224309484172,0.0,0.0,0.0,-18.5,0.0,0.0 
 01/07  01:00:00,-18.875,0.75,15.0,2070681.9616925372,0.0,740.3517795777623,0.0,0.0,0.0,-18.875,0.0,0.0 
 01/07  02:00:00,-20.625,0.0,15.0,2190828.089408084,0.0,720.6859941404671,0.0,0.0,0.0,-20.625,0.0,0.0 
 01/07  03:00:00,-18.5,1.25,15.000000000000002,2248743.2144128657,0.0,702.1399281311602,0.0,0.0,0.0,-18.5,0.0,0.0 
 01/07  04:00:00,-19.5,0.75,14.999999999999998,2341351.2717170957,0.0,684.5630476307866,0.0,0.0,0.0,-19.5,0.0,0.0 
 01/07  05:00:00,-19.125,0.0,15.0,2400934.886397221,0.0,668.2340484747438,0.0,0.0,0.0,-19.125,0.0,0.0 
 01/07  06:00:00,-18.4375,1.875,15.0,2488032.7820474375,0.0,652.7991756498046,0.0,0.0,0.0,-18.4375,0.0,0.0 
 01/07  07:00:00,-18.2625,1.125,15.0,2538596.352953779,0.0,637.8453298582007,0.0,0.0,0.0,-18.2625,0.0,0.0 
 01/07  08:00:00,-18.625,0.0,21.088781840358898,14595739.629085522,0.0,628.513843456222,0.0,0.0,0.0,-18.625,0.0,0.0 
 01/07  09:00:00,-21.1875,0.0,21.000000752693985,13060330.685072636,0.0,619.3350992097551,0.0,0.0,0.0,-21.1875,0.0,0.0 
 01/07  10:00:00,-19.0625,0.0,21.000000000130708,7656642.547186896,0.0,689.8321537396134,6269498.339459709,18744.036887998802,18744.036887998802,16.278587780003427,0.7777434337860019,6816288.073775997 
 01/07  11:00:00,-16.375,0.625,21.000000000000018,6261618.200869356,0.0,789.0013761193634,5763632.868637472,18744.036887998802,18744.036887998802,16.112954093488586,0.7806273702929792,8346288.073775997 
 01/07  12:00:00,-15.875,1.625,21.0,6065000.83418282,0.0,840.1251948016339,5678615.864971396,18744.036887998802,18744.036887998802,16.130959938789207,0.7757770423030635,8346288.073775997 
 01/07  13:00:00,-14.05,1.375,21.0,5873860.984814346,0.0,867.4031947916543,5365048.680296348,18744.036887998802,18744.036887998802,16.18680169168821,0.7774932588126875,8346288.073775997 
 01/07  14:00:00,-12.375,1.625,21.0,11462555.150280483,0.0,768.3142258124024,5083837.520345111,18744.036887998802,18744.036887998802,16.275493357162457,0.7802468200031336,256368.07377599765 
 01/07  15:00:00,-12.0,2.0,21.0,6756603.782272376,0.0,744.1901740615398,5033925.806247499,18744.036887998802,18744.036887998802,16.3682408375254,0.7803479686822219,6816288.073775997 
 01/07  16:00:00,-12.0,2.0,21.0,5616379.438103169,0.0,818.979660649008,5031023.739685862,18744.036887998802,18744.036887998802,16.35194834306268,0.7802787819102278,8346288.073775997 
 01/07  17:00:00,-11.375,2.0,21.0,5504142.921521305,0.0,855.5726928765916,4923123.527429671,18744.036887998802,18744.036887998802,16.36727493423787,0.7802032814250961,8346288.073775997 
 01/07  18:00:00,-10.875,2.0,21.0,5399255.787938261,0.0,874.7748926996244,4848361.278758332,18744.036887998802,18744.036887998802,16.441369423978735,0.7775552589163497,8346288.073775997 
 01/07  19:00:00,-10.3,3.25,21.0,11294259.610034486,0.0,868.8604642222401,0.0,0.0,0.0,-10.3,0.0,0.0 
 01/07  20:00:00,-10.0,2.75,16.002391216848878,489949.75616246986,0.0,850.8316891711042,0.0,0.0,0.0,-10.0,0.0,0.0 
 01/07  21:00:00,-10.1875,2.625,15.000000000139572,1503382.1421275951,0.0,828.0463010014815,0.0,0.0,0.0,-10.1875,0.0,0.0 
 01/07  22:00:00,-10.7375,2.375,15.0,1745704.0754483584,0.0,802.1927810546827,0.0,0.0,0.0,-10.7375,0.0,0.0 
 01/07  23:00:00,-11.0,2.625,15.0,1901906.8227273133,0.0,778.4255036122183,0.0,0.0,0.0,-11.0,0.0,0.0 
 01/07  24:00:00,-11.062500000000002,3.625,15.0,2046001.37936306,0.0,755.2817136029723,0.0,0.0,0.0,-11.062500000000002,0.0,0.0 
 01/08  01:00:00,-10.4125,2.75,14.999999999999998,2114031.1597221503,0.0,733.242984580347,0.0,0.0,0.0,-10.4125,0.0,0.0 
