Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air System Sensible Heating Energy [J](Hourly),MAINZONE:Zone Air System Sensible Cooling Energy [J](Hourly),MAINZONE:Zone Air CO2 Concentration [ppm](Hourly),LAB_HX:Heat Exchanger Sensible Heating Energy [J](Hourly),SUPPLY_FAN:Fan Electricity Energy [J](Hourly),EXHAUST_FAN:Fan Electricity Energy [J](Hourly),ERV_SA_OUTLET:System Node Temperature [C](Hourly),MAINZONE:Zone Mechanical Ventilation Air Changes per Hour [ach](Hourly),Electricity:Facility [J](Hourly) 
 01/02  03:00:00,-4.0,3.625,7.142864956519448,0.0,0.0,829.6879316319273,0.0,0.0,0.0,-4.0,0.0,0.0 
 01/02  04:00:00,-4.0,3.375,6.223122372633731,0.0,0.0,820.5321988438367,0.0,0.0,0.0,-4.0,0.0,0.0 
 01/02  05:00:00,-4.0,4.875,5.385243968206572,0.0,0.0,811.476203762675,0.0,0.0,0.0,-4.0,0.0,0.0 
 01/02  06:00:00,-4.375,5.375,4.617248513495687,0.0,0.0,801.5548328979851,0.0,0.0,0.0,-4.375,0.0,0.0 
 01/02  07:00:00,-6.1,5.0,3.912418156203384,0.0,0.0,792.1142073491201,0.0,0.0,0.0,-6.1,0.0,0.0 
 01/02  08:00:00,-7.625,3.75,21.03724608703014,27772880.709812094,712497.9475176613,785.7237840614061,0.0,0.0,0.0,-7.625,0.0,0.0 
 01/02  09:00:00,-7.562500000000001,4.25,21.0,16475595.240292072,0.0,780.6455284339914,0.0,0.0,0.0,-7.562500000000001,0.0,0.0 
 01/02  10:00:00,-8.3625,4.375,21.0,5192402.8913992485,0.0,815.8974068521791,4545083.9608576875,18744.036887998802,18744.036887998802,17.241022888420726,0.7790567173184663,6816288.073775997 
 01/02  11:00:00,-9.0,4.625,21.0,979986.5696820864,0.0,868.974426010112,4589042.102216075,18744.036887998802,18744.036887998802,16.856490571361736,0.7804911718176674,8346288.073775997 
 01/02  12:00:00,-8.0,3.75,21.0,0.0,391017.701127308,896.4294644566326,4394500.986619147,18744.036887998802,18744.036887998802,16.763215475422072,0.7758154064904795,8346288.073775997 
 01/02  13:00:00,-7.775,3.625,21.102259068865628,0.0,777278.4614036097,910.9682748446171,4366773.098060937,18744.036887998802,18744.036887998802,16.83447623253273,0.777181066181866,8346288.073775997 
 01/02  14:00:00,-7.375,3.375,21.00505516082374,4737558.3099042745,0.0,787.3412818663207,4305094.365660848,18744.036887998802,18744.036887998802,16.890791063155465,0.7790941948915875,256368.07377599765 
 01/02  15:00:00,-6.4375,3.0,21.00000049462021,861586.1395699161,358238.3836617009,758.085384540693,4155018.8155887285,18744.036887998802,18744.036887998802,16.987671473562862,0.775161466213398,6816288.073775997 
 01/02  16:00:00,-6.6625,2.375,21.113813875549674,0.0,746940.4004486375,851.1103180858438,4200063.580662475,18744.036887998802,18744.036887998802,17.008939992882,0.7766395843174632,8346288.073775997 
 01/02  17:00:00,-8.25,2.0,21.29978433601554,0.0,793493.4608982084,889.9958223465451,4468548.860258721,18744.036887998802,18744.036887998802,16.936494968959536,0.7792215754033129,8346288.073775997 
 01/02  18:00:00,-8.375,2.0,21.471767937171634,0.0,802098.2947252187,907.9194157698253,4511733.747411784,18744.036887998802,18744.036887998802,17.058846279322655,0.775343589492784,8346288.073775997 
 01/02  19:00:00,-9.25,2.0,21.001054038599914,4552129.407155139,0.0,906.1964912548851,0.0,0.0,0.0,-9.25,0.0,0.0 
 01/02  20:00:00,-10.0,2.0,17.688087163414906,0.0,0.0,898.4114102581207,0.0,0.0,0.0,-10.0,0.0,0.0 
 01/02  21:00:00,-9.3125,2.0,15.330058970216724,0.0,0.0,890.23745929297,0.0,0.0,0.0,-9.3125,0.0,0.0 
 01/02  22:00:00,-9.5875,1.375,13.580176760531256,0.0,0.0,880.1490614339386,0.0,0.0,0.0,-9.5875,0.0,0.0 
 01/02  23:00:00,-10.0,1.0,12.014714879709949,0.0,0.0,870.5036210679239,0.0,0.0,0.0,-10.0,0.0,0.0 
 01/02  24:00:00,-9.25,1.0,10.606332816580961,0.0,0.0,861.1434919329922,0.0,0.0,0.0,-9.25,0.0,0.0 
 01/03  01:00:00,-9.55,1.0,9.32578052852142,0.0,0.0,852.0415353732433,0.0,0.0,0.0,-9.55,0.0,0.0 
 01/03  02:00:00,-10.0,1.0,8.145999751308553,0.0,0.0,843.143038698006,0.0,0.0,0.0,-10.0,0.0,0.0 
 01/03  03:00:00,-9.6875,1.625,7.085251997258528,0.0,0.0,834.4113590547547,0.0,0.0,0.0,-9.6875,0.0,0.0 
 01/03  04:00:00,-10.4375,2.625,6.1099295824747735,0.0,0.0,825.6407307667354,0.0,0.0,0.0,-10.4375,0.0,0.0 
 01/03  05:00:00,-11.0,2.375,5.207859890132578,0.0,0.0,816.854356791731,0.0,0.0,0.0,-11.0,0.0,0.0 
 01/03  06:00:00,-10.3125,2.625,4.391035650098587,0.0,0.0,808.4036215934623,0.0,0.0,0.0,-10.3125,0.0,0.0 
 01/03  07:00:00,-10.5875,2.375,3.636665888760767,0.0,0.0,800.0514799579577,0.0,0.0,0.0,-10.5875,0.0,0.0 
 01/03  08:00:00,-11.625,2.0,2.928231012698114,0.0,0.0,792.0590473186847,0.0,0.0,0.0,-11.625,0.0,0.0 
 01/03  09:00:00,-11.624999999999998,2.0,2.2802485697063437,0.0,0.0,784.2674539404514,0.0,0.0,0.0,-11.624999999999998,0.0,0.0 
 01/03  10:00:00,-11.15,3.25,1.767242470522937,0.0,0.0,776.4914971146327,0.0,0.0,0.0,-11.15,0.0,0.0 
 01/03  11:00:00,-11.0,5.25,1.3187275926713844,0.0,0.0,768.0572902178673,0.0,0.0,0.0,-11.0,0.0,0.0 
 01/03  12:00:00,-10.5625,4.125,0.8582006647905582,0.0,0.0,759.3114340919617,0.0,0.0,0.0,-10.5625,0.0,0.0 
 01/03  13:00:00,-9.4875,3.625,0.4025749163660129,0.0,0.0,751.6855255703905,0.0,0.0,0.0,-9.4875,0.0,0.0 
 01/03  14:00:00,-8.375,3.375,-0.023661922406426728,0.0,0.0,744.2486940629306,0.0,0.0,0.0,-8.375,0.0,0.0 
 01/03  15:00:00,-7.375,3.625,-0.4247371172714397,0.0,0.0,737.1392086429996,0.0,0.0,0.0,-7.375,0.0,0.0 
 01/03  16:00:00,-6.375,4.625,-0.8094121827120228,0.0,0.0,729.865077856454,0.0,0.0,0.0,-6.375,0.0,0.0 
 01/03  17:00:00,-6.625,3.75,-1.1799970323084632,0.0,0.0,722.6116979013667,0.0,0.0,0.0,-6.625,0.0,0.0 
 01/03  18:00:00,-6.6875,3.625,-1.52219961188442,0.0,0.0,715.9621742278698,0.0,0.0,0.0,-6.6875,0.0,0.0 
 01/03  19:00:00,-6.8125,4.0,-1.8302348309817242,0.0,0.0,709.2934066801164,0.0,0.0,0.0,-6.8125,0.0,0.0 
 01/03  20:00:00,-6.375,4.625,-2.109066836051399,0.0,0.0,702.6123528792356,0.0,0.0,0.0,-6.375,0.0,0.0 
 01/03  21:00:00,-6.0625,5.625,-2.358177620030609,0.0,0.0,695.6517390126538,0.0,0.0,0.0,-6.0625,0.0,0.0 
 01/03  22:00:00,-6.0375,6.0,-2.5884624347684553,0.0,0.0,688.4268171133338,0.0,0.0,0.0,-6.0375,0.0,0.0 
 01/03  23:00:00,-6.625,6.0,-2.803964615916142,0.0,0.0,681.3138999792574,0.0,0.0,0.0,-6.625,0.0,0.0 
 01/03  24:00:00,-7.0625,5.375,-3.00700149346106,0.0,0.0,674.4974250407811,0.0,0.0,0.0,-7.0625,0.0,0.0 
 01/04  01:00:00,-7.6625,4.375,-3.1922604697142885,0.0,0.0,668.2936145961274,0.0,0.0,0.0,-7.6625,0.0,0.0 
 01/04  02:00:00,-8.0,4.0,-3.3675677514839624,0.0,0.0,662.5546479497182,0.0,0.0,0.0,-8.0,0.0,0.0 
 01/04  03:00:00,-7.75,4.625,-3.5279530400650048,0.0,0.0,656.8932920781832,0.0,0.0,0.0,-7.75,0.0,0.0 
 01/04  04:00:00,-7.225,3.75,-3.674989762803924,0.0,0.0,651.2801088936077,0.0,0.0,0.0,-7.225,0.0,0.0 
 01/04  05:00:00,-7.0,4.25,-3.814300376797128,0.0,0.0,646.0642945528788,0.0,0.0,0.0,-7.0,0.0,0.0 
 01/04  06:00:00,-6.812499999999999,4.375,-3.9516015776080784,0.0,0.0,640.6663408909188,0.0,0.0,0.0,-6.812499999999999,0.0,0.0 
 01/04  07:00:00,-6.8875,4.0,-4.079734066038082,0.0,0.0,635.5500656787626,0.0,0.0,0.0,-6.8875,0.0,0.0 
 01/04  08:00:00,-7.0,4.625,-4.206745091047387,0.0,0.0,630.5038556149268,0.0,0.0,0.0,-7.0,0.0,0.0 
 01/04  09:00:00,-6.6875,5.0,-4.328145960881608,0.0,0.0,625.3287219398071,0.0,0.0,0.0,-6.6875,0.0,0.0 
 01/04  10:00:00,-6.1875,6.25,-4.4304947672687,0.0,0.0,620.034615497816,0.0,0.0,0.0,-6.1875,0.0,0.0 
 01/04  11:00:00,-6.625,5.75,-4.51512158135773,0.0,0.0,614.4891815603942,0.0,0.0,0.0,-6.625,0.0,0.0 
 01/04  12:00:00,-6.562500000000001,3.75,-4.590438360077119,0.0,0.0,609.701697428359,0.0,0.0,0.0,-6.562500000000001,0.0,0.0 
 01/04  13:00:00,-6.1125,4.25,-4.661930583965836,0.0,0.0,605.3835158362023,0.0,0.0,0.0,-6.1125,0.0,0.0 
 01/04  14:00:00,-6.0,4.375,-4.736924604898803,0.0,0.0,600.9104291046316,0.0,0.0,0.0,-6.0,0.0,0.0 
 01/04  15:00:00,-5.375,4.625,-4.81106258299382,0.0,0.0,596.6012978159469,0.0,0.0,0.0,-5.375,0.0,0.0 
 01/04  16:00:00,-5.0,4.375,-4.888155672729213,0.0,0.0,592.3033257010745,0.0,0.0,0.0,-5.0,0.0,0.0 
 01/04  17:00:00,-5.0,3.375,-4.97498486333725,0.0,0.0,588.3184953870283,0.0,0.0,0.0,-5.0,0.0,0.0 
 01/04  18:00:00,-5.125,3.0,-5.054564630916252,0.0,0.0,584.599613003445,0.0,0.0,0.0,-5.125,0.0,0.0 
 01/04  19:00:00,-5.075,2.375,-5.120999557584872,0.0,0.0,581.0169735306129,0.0,0.0,0.0,-5.075,0.0,0.0 
 01/04  20:00:00,-5.0,2.0,-5.173755148232545,0.0,0.0,577.6073818079834,0.0,0.0,0.0,-5.0,0.0,0.0 
 01/04  21:00:00,-4.5,3.25,-5.213701963771403,0.0,0.0,574.2077673355617,0.0,0.0,0.0,-4.5,0.0,0.0 
 01/04  22:00:00,-4.075,2.75,-5.240957258140805,0.0,0.0,570.7347272430742,0.0,0.0,0.0,-4.075,0.0,0.0 
 01/04  23:00:00,-4.0,2.0,-5.265494786229624,0.0,0.0,567.514083462559,0.0,0.0,0.0,-4.0,0.0,0.0 
 01/04  24:00:00,-3.875,1.375,-5.286418249500561,0.0,0.0,564.4123437300793,0.0,0.0,0.0,-3.875,0.0,0.0 
 01/05  01:00:00,-4.55,3.5,-5.306280077633218,0.0,0.0,561.3066746843963,0.0,0.0,0.0,-4.55,0.0,0.0 
 01/05  02:00:00,-5.0,3.75,-5.327886757386042,0.0,0.0,557.9174690860211,0.0,0.0,0.0,-5.0,0.0,0.0 
 01/05  03:00:00,-5.0,3.0,-5.343672759036609,0.0,0.0,554.7764644981811,0.0,0.0,0.0,-5.0,0.0,0.0 
 01/05  04:00:00,-5.625,3.625,-5.360811984240322,0.0,0.0,551.7002256546814,0.0,0.0,0.0,-5.625,0.0,0.0 
 01/05  05:00:00,-6.0,3.375,-5.381127779557281,0.0,0.0,548.5997609586957,0.0,0.0,0.0,-6.0,0.0,0.0 
 01/05  06:00:00,-6.749999999999999,3.0,-5.400517676349563,0.0,0.0,545.6539723155333,0.0,0.0,0.0,-6.749999999999999,0.0,0.0 
 01/05  07:00:00,-7.7,3.0,-5.424797299707683,0.0,0.0,542.7756474087947,0.0,0.0,0.0,-7.7,0.0,0.0 
 01/05  08:00:00,-8.625,2.375,20.957275914536865,42498871.7995851,1093203.5425985814,540.8053642744635,0.0,0.0,0.0,-8.625,0.0,0.0 
 01/05  09:00:00,-9.125,2.0,21.0,23139812.902962744,0.0,539.362295527333,0.0,0.0,0.0,-9.125,0.0,0.0 
 01/05  10:00:00,-9.7,2.0,21.000000000000004,8214606.248012619,0.0,634.9166186901274,4776762.808715737,18744.036887998802,18744.036887998802,17.206030499715453,0.7801395435413806,6816288.073775997 
 01/05  11:00:00,-10.0,2.0,21.0,2758424.44712088,0.0,774.0827997806502,4774292.902994589,18744.036887998802,18744.036887998802,16.8963874899922,0.7807495289851276,8346288.073775997 
 01/05  12:00:00,-9.8125,2.625,21.0,866011.0165815932,0.0,850.1382566612023,4703280.97384027,18744.036887998802,18744.036887998802,16.689161356173635,0.7775141574863178,8346288.073775997 
 01/05  13:00:00,-9.8875,2.375,21.0,74598.58886555064,70862.25034127326,888.6218001736996,4679335.9104909105,18744.036887998802,18744.036887998802,16.48314137285996,0.7782271094005507,8346288.073775997 
 01/05  14:00:00,-10.0,2.0,21.0,5740650.780584689,0.0,779.3399345344066,4693798.542872311,18744.036887998802,18744.036887998802,16.453250363869365,0.7796774524202639,256368.07377599765 
 01/05  15:00:00,-10.0,2.0,21.0,1377087.8456361394,0.0,754.5546190445325,4693798.542872312,18744.036887998802,18744.036887998802,16.4532430466956,0.7797586404819752,6816288.073775997 
 01/05  16:00:00,-10.0,2.0,21.0,0.0,185914.77432376196,846.2302683559411,4693266.02586106,18744.036887998802,18744.036887998802,16.453270556507697,0.7794676571004289,8346288.073775997 
 01/05  17:00:00,-11.25,2.0,21.0,0.0,469596.0952725534,886.97822434853,4881579.357185726,18744.036887998802,18744.036887998802,16.265821275945456,0.7791771800981715,8346288.073775997 
 01/05  18:00:00,-11.437500000000002,2.0,21.0,0.0,615216.1909241269,906.5183742783908,4910527.169717334,18744.036887998802,18744.036887998802,16.23774300455747,0.7742151516857765,8346288.073775997 
 01/05  19:00:00,-11.6625,2.0,21.0,5692058.233342415,0.0,908.182778917589,0.0,0.0,0.0,-11.6625,0.0,0.0 
 01/05  20:00:00,-12.625,3.25,17.551959467794845,0.0,0.0,901.5284127702464,0.0,0.0,0.0,-12.625,0.0,0.0 
 01/05  21:00:00,-12.5625,2.75,14.713837296362598,0.0,0.0,893.6191993153583,0.0,0.0,0.0,-12.5625,0.0,0.0 
 01/05  22:00:00,-13.9875,0.75,12.729838571525502,0.0,0.0,884.3329202110685,0.0,0.0,0.0,-13.9875,0.0,0.0 
 01/05  23:00:00,-15.625,0.0,10.976197245245146,0.0,0.0,874.5507818574873,0.0,0.0,0.0,-15.625,0.0,0.0 
 01/05  24:00:00,-14.625,1.25,9.404205198141174,0.0,0.0,864.9887170462714,0.0,0.0,0.0,-14.625,0.0,0.0 
 01/06  01:00:00,-15.8,0.75,7.976243425297097,0.0,0.0,855.5717976793769,0.0,0.0,0.0,-15.8,0.0,0.0 
 01/06  02:00:00,-17.0,0.0,6.664099516756779,0.0,0.0,846.4873896342325,0.0,0.0,0.0,-17.0,0.0,0.0 
 01/06  03:00:00,-15.687499999999998,0.625,5.480922806155791,0.0,0.0,837.6408823076473,0.0,0.0,0.0,-15.687499999999998,0.0,0.0 
 01/06  04:00:00,-17.4625,0.375,4.404375698378221,0.0,0.0,828.9960089119369,0.0,0.0,0.0,-17.4625,0.0,0.0 
 01/06  05:00:00,-19.0,0.0,3.3991809229667096,0.0,0.0,820.5109637520522,0.0,0.0,0.0,-19.0,0.0,0.0 
 01/06  06:00:00,-17.4375,0.625,2.500370799030899,0.0,0.0,812.2235571939111,0.0,0.0,0.0,-17.4375,0.0,0.0 
 01/06  07:00:00,-18.6875,0.375,1.6697228958505956,0.0,0.0,804.1277719620008,0.0,0.0,0.0,-18.6875,0.0,0.0 
 01/06  08:00:00,-20.625,0.0,21.019755659475187,31540019.17471606,889702.3643941521,798.4558945700064,0.0,0.0,0.0,-20.625,0.0,0.0 
 01/06  09:00:00,-19.125,0.625,21.0,18843977.983547967,0.0,793.8647192115332,0.0,0.0,0.0,-19.125,0.0,0.0 
 01/06  10:00:00,-19.25,0.375,21.0,6690610.201804078,0.0,825.6573857718141,6352671.160473496,18744.036887998802,18744.036887998802,16.561094118243805,0.77675186753089,6816288.073775997 
 01/06  11:00:00,-20.0,0.0,21.0,2207675.653417097,0.0,872.8797374771124,6391920.696028105,18744.036887998802,18744.036887998802,16.034408498146462,0.7810355228627099,8346288.073775997 
 01/06  12:00:00,-16.4375,0.625,21.0,765313.4655056613,0.0,898.8015976176398,5763709.018288165,18744.036887998802,18744.036887998802,16.05101380612828,0.7721542182453456,8346288.073775997 
 01/06  13:00:00,-15.3625,0.375,21.0,161421.7399727471,0.0,913.5063289936862,5531085.3226632,18744.036887998802,18744.036887998802,15.814417677603887,0.7749349547239593,8346288.073775997 
 01/06  14:00:00,-15.375,0.0,21.0,6059350.165794963,0.0,793.0341141016944,5504407.005448676,18744.036887998802,18744.036887998802,15.654785096580698,0.7797924515705259,256368.07377599765 
 01/06  15:00:00,-11.499999999999998,1.25,21.0,1758437.714065596,0.0,762.9293265782834,4918584.811426217,18744.036887998802,18744.036887998802,16.228262598084903,0.7722596042794074,6816288.073775997 
 01/06  16:00:00,-12.275,1.375,21.0,255081.55705903465,0.0,851.3476633306606,5035598.457324224,18744.036887998802,18744.036887998802,16.11202691627299,0.7751152393977696,8346288.073775997 
 01/06  17:00:00,-14.625,0.375,21.0,29903.559680335617,8924.724316992433,889.0953130784771,5390318.458857815,18744.036887998802,18744.036887998802,15.759563181926037,0.7795536306319865,8346288.073775997 
 01/06  18:00:00,-14.125000000000002,0.625,21.0,0.0,101194.01717086225,907.6948862469795,5315406.094966752,18744.036887998802,18744.036887998802,15.834592682927253,0.7715613371737052,8346288.073775997 
 01/06  19:00:00,-15.1,0.375,21.0,6246436.950061634,0.0,909.8180595063004,0.0,0.0,0.0,-15.1,0.0,0.0 
 01/06  20:00:00,-17.25,0.0,16.9430042700667,0.0,0.0,902.5677120362947,0.0,0.0,0.0,-17.25,0.0,0.0 
 01/06  21:00:00,-16.625,0.625,14.23720935573818,0.0,0.0,896.209303720864,0.0,0.0,0.0,-16.625,0.0,0.0 
 01/06  22:00:00,-17.8,0.375,12.088645560810725,0.0,0.0,887.4534022043229,0.0,0.0,0.0,-17.8,0.0,0.0 
 01/06  23:00:00,-20.25,0.0,10.194934720912777,0.0,0.0,877.4886359943641,0.0,0.0,0.0,-20.25,0.0,0.0 
 01/06  24:00:00,-18.5,1.25,8.509291309011346,0.0,0.0,867.7293549131698,0.0,0.0,0.0,-18.5,0.0,0.0 
 01/07  01:00:00,-18.875,0.75,6.986471253707534,0.0,0.0,858.1682029598513,0.0,0.0,0.0,-18.875,0.0,0.0 
 01/07  02:00:00,-20.625,0.0,5.575902891102348,0.0,0.0,848.9526635511049,0.0,0.0,0.0,-20.625,0.0,0.0 
 01/07  03:00:00,-18.5,1.25,4.314827817607792,0.0,0.0,839.9423432727191,0.0,0.0,0.0,-18.5,0.0,0.0 
 01/07  04:00:00,-19.5,0.75,3.162547184767215,0.0,0.0,831.0917392549993,0.0,0.0,0.0,-19.5,0.0,0.0 
 01/07  05:00:00,-19.125,0.0,2.1097605397187813,0.0,0.0,822.5514391398694,0.0,0.0,0.0,-19.125,0.0,0.0 
 01/07  06:00:00,-18.4375,1.875,1.158795963548602,0.0,0.0,814.1804468862231,0.0,0.0,0.0,-18.4375,0.0,0.0 
 01/07  07:00:00,-18.2625,1.125,0.27134020554619287,0.0,0.0,805.7541643545127,0.0,0.0,0.0,-18.2625,0.0,0.0 
 01/07  08:00:00,-18.625,0.0,21.0054333260968,34556202.92519851,839773.250595675,800.1121729635039,0.0,0.0,0.0,-18.625,0.0,0.0 
 01/07  09:00:00,-21.1875,0.0,21.0,20302495.263464227,0.0,795.6655290776149,0.0,0.0,0.0,-21.1875,0.0,0.0 
 01/07  10:00:00,-19.0625,0.0,21.0,7658726.287107537,0.0,826.122343141782,6320527.693230044,18744.036887998802,18744.036887998802,16.565356865498767,0.7782164744917944,6816288.073775997 
 01/07  11:00:00,-16.375,0.625,21.0,2959265.4840506925,0.0,872.2455601872994,5801899.296188428,18744.036887998802,18744.036887998802,16.327936297023264,0.7809250437340265,8346288.073775997 
 01/07  12:00:00,-15.875,1.625,21.0,1423236.020143864,0.0,897.55907785879,5685405.54980485,18744.036887998802,18744.036887998802,16.169101332898123,0.7757609032294437,8346288.073775997 
 01/07  13:00:00,-14.05,1.375,20.999999999999996,754566.4843461688,0.0,911.2833839982825,5338597.654061769,18744.036887998802,18744.036887998802,16.03826170504768,0.7771715469679763,8346288.073775997 
 01/07  14:00:00,-12.375,1.625,21.0,6635497.134467836,0.0,792.8098945270673,5052045.22840498,18744.036887998802,18744.036887998802,16.097010178062813,0.7798473940959169,256368.07377599765 
 01/07  15:00:00,-12.0,2.0,21.0,2343485.845151172,0.0,762.2197266961659,5003475.067240473,18744.036887998802,18744.036887998802,16.197289436220984,0.7800524561695228,6816288.073775997 
 01/07  16:00:00,-12.0,2.0,21.0,815013.3253030372,0.0,847.3668686094335,4997966.014907627,18744.036887998802,18744.036887998802,16.166362157676367,0.7799088743274426,8346288.073775997 
 01/07  17:00:00,-11.375,2.0,21.0,552624.6634051178,0.0,886.2404393202402,4901692.438700073,18744.036887998802,18744.036887998802,16.24700963055343,0.7796796533808562,8346288.073775997 
 01/07  18:00:00,-10.875,2.0,21.0,423156.53790644096,0.0,905.1985551302835,4827085.68409382,18744.036887998802,18744.036887998802,16.322028414014632,0.776870863321149,8346288.073775997 
 01/07  19:00:00,-10.3,3.25,21.0,6786469.278440977,0.0,906.3229142111584,0.0,0.0,0.0,-10.3,0.0,0.0 
 01/07  20:00:00,-10.0,2.75,17.01395111999938,0.0,0.0,899.1941531682578,0.0,0.0,0.0,-10.0,0.0,0.0 
 01/07  21:00:00,-10.1875,2.625,13.984142751377611,0.0,0.0,893.4846166099694,0.0,0.0,0.0,-10.1875,0.0,0.0 
 01/07  22:00:00,-10.7375,2.375,11.702572811092486,0.0,0.0,885.6214809587698,0.0,0.0,0.0,-10.7375,0.0,0.0 
 01/07  23:00:00,-11.0,2.625,9.717812974712972,0.0,0.0,876.0100628667406,0.0,0.0,0.0,-11.0,0.0,0.0 
 01/07  24:00:00,-11.062500000000002,3.625,7.952739113157766,0.0,0.0,865.7979557264644,0.0,0.0,0.0,-11.062500000000002,0.0,0.0 
 01/08  01:00:00,-10.4125,2.75,6.3687543056475135,0.0,0.0,855.7014961110431,0.0,0.0,0.0,-10.4125,0.0,0.0 
