Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Infiltration Standard Density Volume Flow Rate [m3/s](Hourly),MAINZONE:Zone Air System Sensible Heating Energy [J](Hourly),MAINZONE:Zone Air System Sensible Cooling Energy [J](Hourly),MAINZONE:Zone Air CO2 Concentration [ppm](Hourly),MAINZONE:Zone Air Generic Air Contaminant Concentration [ppm](Hourly),LAB_HX:Heat Exchanger Sensible Heating Energy [J](Hourly),SUPPLY_FAN:Fan Electricity Energy [J](Hourly),EXHAUST_FAN:Fan Electricity Energy [J](Hourly),ERV_SA_OUTLET:System Node Temperature [C](Hourly),Electricity:Facility [J](Hourly) 
 01/02  14:00:00,-7.375,3.375,20.21390179661457,0.0036628921835774584,507282.14074441086,187039.94206933453,795.979173324704,2.481905103195348e-8,4203327.364640832,12473.69361192049,12473.69361192049,16.296165844035563,243827.38722384098 
 01/02  15:00:00,-6.4375,3.0,21.623826825022046,0.0035899957614894287,0.0,589714.8157046911,776.0347368362884,1.5489174351749714e-8,4211998.929002529,8742.296150840266,8742.296150840266,17.268537469084333,6796284.592301682 
 01/02  16:00:00,-6.6625,2.375,22.512914984685086,0.0034799662402284727,0.0,709253.2783058821,863.0033011538869,8.674206503207057e-9,4414290.4850721955,14509.162802928673,14509.162802928673,18.195782109264698,8337818.325605857 
 01/02  17:00:00,-8.25,2.0,22.520034390425103,0.003435526978050565,0.0,812016.0633542618,889.5022928276112,3.821499677042629e-9,4659494.911017837,18478.85721715456,18478.85721715456,18.007844126157455,8345757.714434309 
 01/02  18:00:00,-8.375,2.0,22.554718915106932,0.0034553968954476643,0.0,822513.6263611884,893.3618640831673,1.650529997674539e-9,4680423.240610748,18744.036887998802,18744.036887998802,18.006377236949213,8346288.073775997 
 01/02  19:00:00,-9.25,2.0,20.235145373938067,0.0034595698239406137,564110.2197744349,193560.36086126315,788.5108036773911,9.33966802670564e-10,4490750.302622343,12163.952237340494,12163.952237340494,16.041988600753164,24327.90447468099 
 01/02  20:00:00,-10.0,2.0,20.00000002722854,0.0034583245007173786,873984.3629034134,0.0,631.9902889049014,5.529998130560185e-10,4542076.542814275,4186.001754490796,4186.001754490796,15.542150282621506,8372.003508981592 
 01/02  21:00:00,-9.3125,2.0,20.000000000000142,0.003467042938136181,955107.780554843,0.0,558.171259860652,3.7720657205436003e-10,4438961.989310673,1958.7335479050935,1958.7335479050935,15.633998453061327,3917.467095810187 
 01/02  22:00:00,-9.5875,1.375,20.0,0.0033978345512962515,1009191.4423919402,0.0,519.3080281618521,2.8452004629620035e-10,4480330.831519306,1417.0285150445677,1417.0285150445677,15.592119529598683,2834.0570300891354 
 01/02  23:00:00,-10.0,1.0,20.0,0.003361274443776734,1057720.61241076,0.0,494.7981776572249,2.2607029291217168e-10,4542385.6866506245,1197.5536982549445,1197.5536982549445,15.53253279516947,2395.107396509889 
 01/02  24:00:00,-9.25,1.0,20.0,0.0033678089976245016,1085464.9987540175,0.0,477.9312873461607,1.8584691192847562e-10,4429382.629560343,1084.7629417662554,1084.7629417662554,15.648601250606328,2169.5258835325108 
 01/03  01:00:00,-9.55,1.0,20.0,0.0033651997825193047,1125742.9483504472,0.0,465.6244386599213,1.564981112710438e-10,4474584.110403834,1017.3258343217001,1017.3258343217001,15.60789868343623,2034.6516686434002 
 01/03  02:00:00,-10.0,1.0,20.0,0.003361274443776734,1164244.0188583906,0.0,456.2040487157619,1.3403280316525934e-10,4542385.6866506245,972.3505923499127,972.3505923499127,15.545237004423578,1944.7011846998255 
 01/03  03:00:00,-9.6875,1.625,20.0,0.0034277081057781165,1198436.975001648,0.0,448.76607016170226,1.1629505760662651e-10,4495051.550952523,942.6185075264639,942.6185075264639,15.596870087105085,1885.2370150529277 
 01/03  04:00:00,-10.4375,2.625,20.0,0.0035694245187956413,1260307.2601852673,0.0,442.5234335795623,1.0140790802640019e-10,4608046.159025998,938.1980232358993,938.1980232358993,15.485206463389865,1876.3960464717986 
 01/03  05:00:00,-11.0,2.375,20.0,0.003527322860341697,1290746.0338058828,0.0,437.02703200564565,8.830034501079732e-11,4692879.194115752,938.1932272604945,938.1932272604945,15.400823041485987,1876.386454520989 
 01/03  06:00:00,-10.3125,2.625,20.0,0.0035729456823440716,1307878.800360877,0.0,432.2742097618965,7.696603542222276e-11,4589371.777197313,938.1890729331176,938.1890729331176,15.50393883132862,1876.3781458662352 
 01/03  07:00:00,-10.5875,2.375,20.0,0.0035303693046053655,1330107.7048229047,0.0,428.1172607438883,6.70527366078195e-11,4630774.428396373,938.1854431449893,938.1854431449893,15.46268262953079,1876.3708862899787 
 01/03  08:00:00,-11.625,2.0,20.0,0.0034797268424919467,1365281.9485656344,0.0,424.5241764110016,5.848411608758988e-11,4787490.160352006,938.182300010279,938.182300010279,15.307051615156889,1876.364600020558 
 01/03  09:00:00,-11.624999999999998,2.0,20.0,0.003494027245961823,1380062.9686066248,0.0,421.3974573351071,5.102766175683952e-11,4787779.335566214,938.1795694293564,938.1795694293564,15.307044585150722,1876.3591388587129 
 01/03  10:00:00,-11.15,3.25,20.0,0.00370489515314704,1385356.2717930109,0.0,418.649175593104,4.447368719120988e-11,4716410.237480302,938.177182183838,938.177182183838,15.378289047377663,1876.354364367676 
 01/03  11:00:00,-11.0,5.25,20.0,0.004244541994438191,1467440.569920506,0.0,416.14132258471864,3.849307589503474e-11,4693918.420935286,938.1750231303544,938.1750231303544,15.400787770669165,1876.3500462607087 
 01/03  12:00:00,-10.5625,4.125,20.0,0.003925421686337371,1454554.2083252962,0.0,413.9126411130197,3.3178219904412115e-11,4628220.102747491,938.1730644911577,938.1730644911577,15.46641330038336,1876.3461289823153 
 01/03  13:00:00,-9.4875,3.625,20.0,0.003757410430868856,1438544.5636731118,0.0,412.08734774052067,2.8825345104374102e-11,4465845.766484218,938.1714528464564,938.1714528464564,15.627659576554954,1876.3429056929128 
 01/03  14:00:00,-8.375,3.375,20.0,0.003675888468488741,1427317.3084409698,0.0,410.4993392468605,2.5038336255031196e-11,4298012.137612737,938.1700659913441,938.1700659913441,15.794530397555903,1876.3401319826883 
 01/03  15:00:00,-7.375,3.625,20.0,0.003717367459625318,1436559.4530734865,0.0,409.1323610369908,2.1778430153582256e-11,4147557.3535223748,938.168870750632,938.168870750632,15.944525204540078,1876.337741501264 
 01/03  16:00:00,-6.375,4.625,20.0,0.00396607999977658,1472771.1608228765,0.0,407.9202656014916,1.888788129392005e-11,3996378.3339214334,938.1678189193016,938.1678189193016,16.09452227728567,1876.3356378386031 
 01/03  17:00:00,-6.625,3.75,20.0,0.00374362084086404,1476166.2307371865,0.0,406.85978788618837,1.6358903326600386e-11,4034285.839446188,938.1668883087347,938.1668883087347,16.057021328680122,1876.3337766174693 
 01/03  18:00:00,-6.6875,3.625,20.0,0.0037164535664828014,1493850.8087728336,0.0,405.96741397921284,1.4230811508369884e-11,4044807.6770940362,938.1661048346657,938.1661048346657,16.047640570334107,1876.3322096693314 
 01/03  19:00:00,-6.8125,4.0,20.0,0.0038034565377521178,1525055.899903535,0.0,405.1837057705786,1.2361860597056235e-11,4063338.577627425,938.1654225547062,938.1654225547062,16.02888761515927,1876.3308451094124 
 01/03  20:00:00,-6.375,4.625,20.0,0.00396607999977658,1553681.7286739997,0.0,404.49549589525515,1.072064967251803e-11,3996378.333921434,938.1648233430487,938.1648233430487,16.094511599270493,1876.3296466860975 
 01/03  21:00:00,-6.0625,5.625,20.0,0.004296036789921962,1602499.31621495,0.0,403.8818326674661,9.257214128293157e-12,3949521.0574729373,938.1642910746649,938.1642910746649,16.14138579709082,1876.3285821493298 
 01/03  22:00:00,-6.0375,6.0,20.0,0.0044284816116423684,1633699.6645387383,0.0,403.33748279816575,7.959073859894803e-12,3945516.540153802,938.1638166536248,938.1638166536248,16.145137918646803,1876.3276333072497 
 01/03  23:00:00,-6.625,6.0,20.0,0.004432780098303787,1664233.9823755242,0.0,402.86729670458686,6.837795916905354e-12,4034285.839446187,938.1634046812827,938.1634046812827,16.05701490369892,1876.3268093625654 
 01/03  24:00:00,-7.0625,5.375,20.0,0.004222868416909336,1664336.815530228,0.0,402.46685558013155,5.882842534724323e-12,4100819.5405659927,938.163052132653,938.163052132653,15.9913892166532,1876.326104265306 
 01/04  01:00:00,-7.6625,4.375,20.0,0.003917656468884627,1653751.1521968984,0.0,402.1333020002598,5.0873994601140294e-12,4190975.6604589336,938.1627575344744,938.1627575344744,15.901387520724755,1876.3255150689488 
 01/04  02:00:00,-8.0,4.0,20.0,0.003815600530982964,1660955.1744818005,0.0,401.8516588365357,4.415749933277061e-12,4241590.191249482,938.162510348894,938.162510348894,15.850758876667593,1876.325020697788 
 01/04  03:00:00,-7.75,4.625,20.0,0.003991444038407015,1691466.781208307,0.0,401.60638412544574,3.8308302019743895e-12,4203962.971295492,938.1622967656458,938.1622967656458,15.888254577692724,1876.3245935312916 
 01/04  04:00:00,-7.225,3.75,20.0,0.0037554630481978772,1666031.1601927518,0.0,401.3923434174517,3.320395869583383e-12,4124282.1608678643,938.1621089763631,938.1621089763631,15.967002696492774,1876.3242179527263 
 01/04  05:00:00,-7.0,4.25,19.999999999999996,0.0038779484829456336,1690806.5089143747,0.0,401.2108567001254,2.8875947811149983e-12,4089407.2028592895,938.1619502797469,938.1619502797469,16.000750845369843,1876.3239005594937 
 01/04  06:00:00,-6.812499999999999,4.375,20.0,0.0039007989679626714,1703327.075172314,0.0,401.04914021244866,2.5019408174479862e-12,4061430.0009107757,938.1618095026649,938.1618095026649,16.02887440214469,1876.3236190053299 
 01/04  07:00:00,-6.8875,4.0,20.0,0.0037988694335892837,1704965.320338999,0.0,400.91094234885645,2.1723729754165937e-12,4073687.513880063,938.1616881533652,938.1616881533652,16.017620905996175,1876.3233763067303 
 01/04  08:00:00,-7.0,4.625,20.0,0.0039754441044861505,1741622.768047846,0.0,400.7905999367647,1.8853859842494157e-12,4090876.7844975377,938.1615833891975,938.1615833891975,16.00074305542909,1876.323166778395 
 01/04  09:00:00,-6.6875,5.0,20.0,0.004078864816969795,1760865.019445241,0.0,400.68397282374696,1.6311066008638766e-12,4043707.1901983586,938.1614905447852,938.1614905447852,16.047616984179598,1876.3229810895705 
 01/04  10:00:00,-6.1875,6.25,20.0,0.004530741855268007,1809070.518951782,0.0,400.5898107083915,1.406553164564477e-12,3967354.86174969,938.1614089130437,938.1614089130437,16.122618647390034,1876.3228178260874 
 01/04  11:00:00,-6.625,5.75,20.0,0.004348644432109784,1803300.245354604,0.0,400.5059257905513,1.2065083112432605e-12,4034626.562321949,938.1613354551732,938.1613354551732,16.056995986780787,1876.3226709103465 
 01/04  12:00:00,-6.562500000000001,3.75,20.0,0.003736242267780936,1741343.7340012256,0.0,400.43787770749975,1.0442304054725646e-12,4026284.927319764,938.1612747829236,938.1612747829236,16.066366954138218,1876.322549565847 
 01/04  13:00:00,-6.1125,4.25,20.0,0.0038593733298268665,1761566.5293189147,0.0,400.38099000596424,9.085672588375836e-13,3957944.683300335,938.1612250514033,938.1612250514033,16.133861250616366,1876.3224501028067 
 01/04  14:00:00,-6.0,4.375,20.0,0.0038882113965026245,1777104.2303774185,0.0,400.33029351902485,7.876686330202316e-13,3940692.8583410643,938.1611809172738,938.1611809172738,16.150734033257343,1876.3223618345476 
 01/04  15:00:00,-5.375,4.625,20.0,0.003950583591634015,1788615.2656785185,0.0,400.2866590088748,6.836110812280296e-13,3846008.1925877123,938.1611427473325,938.1611427473325,16.24448159737888,1876.322285494665 
 01/04  16:00:00,-5.0,4.375,20.0,0.003873426407307155,1793152.8002526225,0.0,400.248462092065,5.925208493095038e-13,3789850.220132456,938.1611093574202,938.1611093574202,16.30072903840859,1876.3222187148403 
 01/04  17:00:00,-5.0,3.375,20.0,0.0036270776234877894,1784887.2232464342,0.0,400.2161293608548,5.154152546572261e-13,3791025.42082794,938.1610808821479,938.1610808821479,16.300723390772973,1876.3221617642957 
 01/04  18:00:00,-5.125,3.0,20.0,0.0035416606485943474,1791223.5180875703,0.0,400.18856924832875,4.4969117922499497e-13,3810545.7447001897,938.1610567452985,938.1610567452985,16.281966753476684,1876.322113490597 
 01/04  19:00:00,-5.075,2.375,20.0,0.003440654653696431,1791246.3464031485,0.0,400.1646811690965,3.927239981252757e-13,3802924.0703517743,938.1610358452501,938.1610358452501,16.289461548395483,1876.3220716905003 
 01/04  20:00:00,-5.0,2.0,20.0,0.0033903086037415896,1795894.4122201575,0.0,400.14409746034704,3.4363692617453627e-13,3791491.2111362154,938.1610178388094,938.1610178388094,16.300706793992283,1876.3220356776187 
 01/04  21:00:00,-4.5,3.25,20.0,0.0035927280036406307,1820840.1373629742,0.0,400.1259680287076,3.004027002074464e-13,3716786.27871521,938.161002104464,938.161002104464,16.37570071195725,1876.322004208928 
 01/04  22:00:00,-4.075,2.75,20.0,0.0034954937325911975,1813158.465697508,0.0,400.1098324950301,2.619234294299074e-13,3652678.907910942,938.1609880228516,938.1609880228516,16.4394480050154,1876.3219760457032 
 01/04  23:00:00,-4.0,2.0,20.000000000000004,0.0033769595194707716,1810250.5408297307,0.0,400.0960984923228,2.2917121809303964e-13,3641102.7687201137,938.1609759683402,938.1609759683402,16.450695472786165,1876.3219519366803 
 01/04  24:00:00,-3.875,1.375,20.0,0.0033068729070297627,1810676.7292405944,0.0,400.0841732431139,2.0073243803289991e-13,3623140.4263792,938.1609655532757,938.1609655532757,16.469440223253677,1876.3219311065513 
 01/05  01:00:00,-4.55,3.5,20.0,0.003681170149472399,1874319.1221918815,0.0,400.0736451343661,1.7562549360877356e-13,3725209.068021623,938.1609564411493,938.1609564411493,16.368187704697206,1876.3219128822986 
 01/05  02:00:00,-5.0,3.75,20.0,0.003718850118585771,1896218.8658228589,0.0,400.0640203063948,1.526726511989575e-13,3791247.3257940104,938.1609480880516,938.1609480880516,16.30069358711837,1876.321896176103 
 01/05  03:00:00,-5.0,3.0,20.0,0.003549563476159792,1887578.2545406057,0.0,400.05585277366725,1.3319509875524255e-13,3790249.251059027,938.1609409013703,938.1609409013703,16.300696687716826,1876.3218818027406 
 01/05  04:00:00,-5.625,3.625,20.0,0.0036915673760460387,1926060.091765404,0.0,400.04873263382854,1.1621532019296693e-13,3885025.9120646846,938.160934707213,938.160934707213,16.206946808046524,1876.321869414426 
 01/05  05:00:00,-6.0,3.375,20.0,0.003640952270052472,1939219.6246808209,0.0,400.04245002871687,1.0123285552115899e-13,3941877.7685983377,938.1609292229682,938.1609292229682,16.150697438241306,1876.3218584459364 
 01/05  06:00:00,-6.749999999999999,3.0,20.0,0.003576073678217608,1955938.4355095285,0.0,400.03705213517657,8.836020988575176e-14,4055162.076675952,938.1609244945814,938.1609244945814,16.03819735859978,1876.3218489891628 
 01/05  07:00:00,-7.7,3.0,20.0,0.0035876456876705294,1983438.4793826267,0.0,400.0323519160029,7.715134565444899e-14,4198602.916623055,938.160920393641,938.160920393641,15.895697090394272,1876.321840787282 
 01/05  08:00:00,-8.625,2.375,20.0,0.003493169690305246,1998216.590210252,0.0,400.02826222043524,6.73984297426698e-14,4337850.471390921,938.1609168166649,938.1609168166649,15.756947419248322,1876.3218336333298 
 01/05  09:00:00,-9.125,2.0,20.0,0.003452896992273623,2011205.0501123536,0.0,400.0247320230116,5.897977900055136e-14,4412544.430321865,938.1609137293196,938.1609137293196,15.681947380788511,1876.3218274586393 
 01/05  10:00:00,-9.7,2.0,21.178600989394063,0.003457508004811534,0.0,166711.22616086854,524.985128778606,5.2062417139651057e-14,4650732.203585242,1319.511804134264,1319.511804134264,16.433565910572497,6781439.023608269 
 01/05  11:00:00,-10.0,2.0,21.86234107995427,0.0034571533851687486,0.0,543252.1117500225,768.5815653295233,3.7284663133003974e-14,4825587.97922054,6494.617798637641,6494.617798637641,17.134005360253745,8321789.235597275 
 01/05  12:00:00,-9.8125,2.625,21.81529909056107,0.0035638001264506128,0.0,799817.5655371621,875.3791957557335,1.8543208107490296e-14,4789877.35064231,16182.80504158491,16182.80504158491,17.166179685726632,8341165.61008317 
 01/05  13:00:00,-9.8875,2.375,21.856342352003175,0.003519630278420924,0.0,845441.7953591894,890.2318566185619,8.088701580778776e-15,4804555.134558316,18604.32422176292,18604.32422176292,17.185911532076137,8346008.648443526 
 01/05  14:00:00,-10.0,2.0,20.10751546421038,0.0034581198397477166,1191676.4697879513,90547.6495101197,796.1187270493376,6612.946515718366,4578472.77389098,12710.938106252426,12710.938106252426,15.783253995380631,244301.87621250487 
 01/05  15:00:00,-10.0,2.0,21.095830151107805,0.0034581198397477166,0.0,755162.3060395677,756.164259744626,89754.9625643118,4682015.449380619,18744.036887998802,18744.036887998802,16.387541324395993,6816288.073775997 
 01/05  16:00:00,-10.0,2.0,21.869358274396376,0.00345846094136382,0.0,853664.5714401584,824.2823996173014,173480.86945843138,4818459.950476163,18744.036887998802,18744.036887998802,17.15663276355457,8346288.073775997 
 01/05  17:00:00,-11.25,2.0,21.910486818296604,0.003475183847226464,0.0,882086.9432251045,865.1771565429009,139841.9971840799,5019008.093420197,18744.036887998802,18744.036887998802,17.03802243837194,8346288.073775997 
 01/05  18:00:00,-11.437500000000002,2.0,21.943189189367157,0.0034979574994078114,0.0,889338.831488216,883.0364435990718,58904.65752539673,5051222.510074668,18744.036887998802,18744.036887998802,17.02819187789285,8346288.073775997 
 01/05  19:00:00,-11.6625,2.0,20.114077893072523,0.003492840663190115,1270066.907514079,96046.77385215835,772.1517203321057,33479.83190138484,4830934.671018878,18744.036887998802,18744.036887998802,15.568402816444442,37488.073775997604 
 01/05  20:00:00,-12.625,3.25,20.00000022902314,0.0037176368174177206,1624374.0577778765,0.0,583.5396413000758,16797.839382171056,4937978.583228881,18744.036887998802,18744.036887998802,15.210109170118159,37488.073775997604 
 01/05  21:00:00,-12.5625,2.75,20.0000000000132,0.003645714580270678,1707567.832059894,0.0,485.2198415891589,7789.633939352761,4928812.723688748,18744.036887998802,18744.036887998802,15.219446210148702,37488.073775997604 
 01/05  22:00:00,-13.9875,0.75,20.0,0.0034247884266750328,1763128.292488587,0.0,440.11849839592304,3667.445091406965,5143300.258841027,18744.036887998802,18744.036887998802,15.005669978217941,37488.073775997604 
 01/05  23:00:00,-15.625,0.0,20.0,0.003402077291543328,1837376.1510659785,0.0,418.88666406318043,1726.517434099152,5390304.168361689,18744.036887998802,18744.036887998802,14.760019908969072,37488.073775997604 
 01/05  24:00:00,-14.625,1.25,20.0,0.0034796348587614366,1875603.5253736624,0.0,408.91055939080206,814.555960525289,5239914.773385432,18744.036887998802,18744.036887998802,14.909994346857253,37488.073775997604 
 01/06  01:00:00,-15.8,0.75,20.0,0.0034506650668225144,1927491.030633973,0.0,404.21955514366766,385.72927880891314,5416824.914335385,18744.036887998802,18744.036887998802,14.733731989996809,37488.073775997604 
 01/06  02:00:00,-17.0,0.0,20.0,0.003420572293008331,1974008.0484365933,0.0,401.9951858257665,182.38927229993078,5597100.004665597,18744.036887998802,18744.036887998802,14.553721139207182,37488.073775997604 
