Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air System Sensible Heating Energy [J](Hourly),MAINZONE:Zone Air System Sensible Cooling Energy [J](Hourly),MAINZONE:Zone Air CO2 Concentration [ppm](Hourly),LAB_HX:Heat Exchanger Sensible Heating Energy [J](Hourly),SUPPLY_FAN:Fan Electricity Energy [J](Hourly),EXHAUST_FAN:Fan Electricity Energy [J](Hourly),ERV_SA_OUTLET:System Node Temperature [C](Hourly),MAINZONE:Zone Mechanical Ventilation Air Changes per Hour [ach](Hourly),Electricity:Facility [J](Hourly) 
 01/01  11:00:00,-8.125,1.625,13.572908252370492,17434958.390078988,0.0,698.6210541816108,3284478.6996250944,18744.036887998802,18744.036887998802,10.405595039947608,0.7463562603955842,26346288.073776 
 01/01  12:00:00,-5.000000000000001,2.625,13.615803943643396,17519154.35399824,0.0,820.8786033316871,2820532.51033041,18744.036887998802,18744.036887998802,10.921780034309007,0.744409996841783,26346288.073776 
 01/01  13:00:00,-3.925,3.625,13.637968709252238,17547678.117220346,0.0,873.6692725026559,2661912.8053220464,18744.036887998802,18744.036887998802,11.104948986160755,0.7455644097655483,26346288.073776 
 01/01  14:00:00,-2.75,4.0,11.783560027861238,17656069.414530132,0.0,784.3048160550995,2230147.6431831704,18744.036887998802,18744.036887998802,9.857981013922704,0.741445817567276,18256368.073776 
 01/01  15:00:00,-0.8750000000000001,4.625,13.148741366128972,17604259.6408707,0.0,762.5028590664167,2089270.1451520948,18744.036887998802,18744.036887998802,10.933129018177004,0.7441131549563891,24816288.073776 
 01/01  16:00:00,-0.075,4.375,13.85376723758138,17635787.898076274,0.0,832.2728202293372,2105274.1165124406,18744.036887998802,18744.036887998802,11.81557064150366,0.747240482434493,26346288.073776 
 01/01  17:00:00,-1.25,4.625,14.060546493260755,17601080.296709456,0.0,876.8884235690796,2315422.2824345613,18744.036887998802,18744.036887998802,11.829335379577186,0.7486008155652113,26346288.073776 
 01/01  18:00:00,-2.0625,3.75,14.270960574896016,17571975.37228206,0.0,895.706715532303,2468194.7653980744,18744.036887998802,18744.036887998802,11.877770806581212,0.7487807871060205,26346288.073776 
 01/01  19:00:00,-3.9125,3.0,12.449076807681287,17607096.46875766,0.0,784.5780271292697,2508096.0461360165,18744.036887998802,18744.036887998802,10.252406681870855,0.7436052662094317,18037488.073776 
 01/01  20:00:00,-5.625,2.375,12.19747414782114,17542286.559522983,0.0,585.4691868236257,2703098.3449068703,18744.036887998802,18744.036887998802,9.637618224430938,0.7439451654187685,18037488.073776 
 01/01  21:00:00,-5.0,2.625,12.205464054775746,17556705.19780207,0.0,482.5075831962653,2607911.7402718384,18744.036887998802,18744.036887998802,9.725352807008665,0.7428538402244231,18037488.073776 
 01/01  22:00:00,-4.15,3.0,12.211222420241873,17580445.456816524,0.0,436.97153620999734,2481519.6504468145,18744.036887998802,18744.036887998802,9.86329222667832,0.742993315490824,18037488.073776 
 01/01  23:00:00,-4.0,2.375,12.191633199894119,17585866.003605485,0.0,416.5500795996366,2456619.4020372303,18744.036887998802,18744.036887998802,9.873547723005744,0.7433120539786757,18037488.073776 
 01/01  24:00:00,-3.875,2.625,12.154488782541353,17590869.167440824,0.0,407.4223453544494,2433015.106523403,18744.036887998802,18744.036887998802,9.864008065044857,0.7422061099103566,18037488.073776 
 01/02  01:00:00,-3.925,3.625,12.105315766438258,17591296.410642534,0.0,403.32428573383896,2433920.160201546,18744.036887998802,18744.036887998802,9.816938581570385,0.7423650189970264,18037488.073776 
 01/02  02:00:00,-4.0,3.375,12.060568773423796,17589978.7608667,0.0,401.4844596406486,2438045.3099590773,18744.036887998802,18744.036887998802,9.76460045477527,0.7427338284165619,18037488.073776 
 01/02  03:00:00,-4.0,3.625,12.018282459558009,17591432.25631068,0.0,400.6638574692971,2431917.940382199,18744.036887998802,18744.036887998802,9.730277504530157,0.7425759583208661,18037488.073776 
 01/02  04:00:00,-4.0,3.375,11.980145846686272,17591950.137915738,0.0,400.29651565820126,2426222.4385464713,18744.036887998802,18744.036887998802,9.694904669169286,0.7424445457544635,18037488.073776 
 01/02  05:00:00,-4.0,4.875,11.936204690430568,17593989.03006839,0.0,400.13241391703974,2419618.464929388,18744.036887998802,18744.036887998802,9.662323023922337,0.7423090767786764,18037488.073776 
 01/02  06:00:00,-4.375,5.375,11.891203219649768,17584466.994301718,0.0,400.0586605411427,2467309.7965023927,18744.036887998802,18744.036887998802,9.563769174379,0.7401081526090305,18037488.073776 
 01/02  07:00:00,-6.1,5.0,11.835525040160455,17541231.515936457,0.0,400.026075248971,2720168.8670636225,18744.036887998802,18744.036887998802,9.265472487461322,0.7407595403191987,18037488.073776 
 01/02  08:00:00,-7.625,3.75,11.784634506060394,17500473.852903917,0.0,400.0115988043081,2941575.609316193,18744.036887998802,18744.036887998802,8.985640640161389,0.7417972002968707,18037488.073776 
 01/02  09:00:00,-7.562500000000001,4.25,11.752091056529652,17502884.848718405,0.0,400.0051856307597,2927451.6867436264,18744.036887998802,18744.036887998802,8.966069668066769,0.7385211928469583,18037488.073776 
 01/02  10:00:00,-8.3625,4.375,13.411654569140797,17395726.142234627,0.0,504.5578903901122,3258580.054547182,18744.036887998802,18744.036887998802,10.025062897982227,0.7436016791516568,24816288.073776 
 01/02  11:00:00,-9.0,4.625,14.03068723474126,17397340.661180846,0.0,696.9030621928607,3483518.8766358024,18744.036887998802,18744.036887998802,10.654289418815843,0.7479292209240304,26346288.073776 
 01/02  12:00:00,-8.0,3.75,14.130970192076662,17422128.99572149,0.0,817.66001317044,3348385.8677072134,18744.036887998802,18744.036887998802,10.894695451436142,0.7444489671524452,26346288.073776 
 01/02  13:00:00,-7.775,3.625,14.200365559840744,17428131.325809397,0.0,871.6159574427256,3326615.563093365,18744.036887998802,18744.036887998802,10.998860034493632,0.7464035419531435,26346288.073776 
 01/02  14:00:00,-7.375,3.375,12.357398528361585,17516878.100977533,0.0,782.7807773641223,3015218.480408094,18744.036887998802,18744.036887998802,9.652981917509628,0.7433031014428684,18256368.073776 
 01/02  15:00:00,-6.4375,3.0,13.695133749516344,17441530.980882682,0.0,762.0525589566836,3011081.917582104,18744.036887998802,18744.036887998802,10.56852478063792,0.7428069390616191,24816288.073776 
 01/02  16:00:00,-6.6625,2.375,14.338662209507936,17449189.442945857,0.0,833.9443091924961,3174477.1887790333,18744.036887998802,18744.036887998802,11.255613030719932,0.7468946936400729,26346288.073776 
 01/02  17:00:00,-8.25,2.0,14.472065370344,17405214.81077906,0.0,879.3976527547767,3436327.1982779205,18744.036887998802,18744.036887998802,11.143939889416973,0.749819292604265,26346288.073776 
 01/02  18:00:00,-8.375,2.0,14.605831566467906,17397075.42448075,0.0,899.2785825591434,3473786.422247089,18744.036887998802,18744.036887998802,11.232937296032098,0.7464736400796491,26346288.073776 
 01/02  19:00:00,-9.25,2.0,12.708552994045153,17459116.802717395,0.0,787.7766803865321,3353398.528106097,18744.036887998802,18744.036887998802,9.68262219711162,0.7423536952567056,18037488.073776 
 01/02  20:00:00,-10.0,2.0,12.37266675977932,17423920.721850548,0.0,587.1576383221861,3392044.258118497,18744.036887998802,18744.036887998802,9.148477602251752,0.7441979267712768,18037488.073776 
 01/02  21:00:00,-9.3125,2.0,12.283625737763945,17443416.712171692,0.0,483.3057851282913,3273639.988787902,18744.036887998802,18744.036887998802,9.16723862792076,0.7397665053300877,18037488.073776 
 01/02  22:00:00,-9.5875,1.375,12.173567963936565,17440866.85950787,0.0,437.522905230075,3300084.4528993843,18744.036887998802,18744.036887998802,9.041838475442635,0.7408440480779575,18037488.073776 
 01/02  23:00:00,-10.0,1.0,12.03980112490194,17433755.987447537,0.0,416.8562895135511,3342168.3642442785,18744.036887998802,18744.036887998802,8.867280884360005,0.7426704651801433,18037488.073776 
 01/02  24:00:00,-9.25,1.0,11.910381940752144,17457148.559832312,0.0,407.5802196453328,3209115.82218109,18744.036887998802,18744.036887998802,8.86811614119155,0.7385467101040853,18037488.073776 
 01/03  01:00:00,-9.55,1.0,11.759536008493818,17454908.65449569,0.0,403.4211248415442,3233166.706662833,18744.036887998802,18744.036887998802,8.704056790252931,0.7394683003274335,18037488.073776 
 01/03  02:00:00,-10.0,1.0,11.596666799918209,17446848.88138956,0.0,401.5396835318878,3275913.262843189,18744.036887998802,18744.036887998802,8.495399259080358,0.7410950675901349,18037488.073776 
 01/03  03:00:00,-9.6875,1.625,11.443322764732322,17459277.666075658,0.0,400.69325090300305,3205233.116155357,18744.036887998802,18744.036887998802,8.411202011572566,0.7373587261112949,18037488.073776 
 01/03  04:00:00,-10.4375,2.625,11.271875507513705,17445139.60681129,0.0,400.3126121781984,3293674.9441608787,18744.036887998802,18744.036887998802,8.159982413339959,0.7381392680067967,18037488.073776 
 01/03  05:00:00,-11.0,2.375,11.104903130833225,17433390.84297753,0.0,400.1403745696193,3352064.2111654747,18744.036887998802,18744.036887998802,7.926627970145784,0.7395667594819473,18037488.073776 
 01/03  06:00:00,-10.3125,2.625,10.958946753654093,17455444.256142396,0.0,400.0631490944829,3225982.1624491643,18744.036887998802,18744.036887998802,7.903963721218553,0.736046272894541,18037488.073776 
 01/03  07:00:00,-10.5875,2.375,10.799291546063104,17453460.605207134,0.0,400.02846792647426,3244325.1276009995,18744.036887998802,18744.036887998802,7.73286632274137,0.7367906472465154,18037488.073776 
 01/03  08:00:00,-11.625,2.0,10.621120528774082,17430900.84365928,0.0,400.01282200778166,3374528.1576700183,18744.036887998802,18744.036887998802,7.427804627509035,0.7381424793582023,18037488.073776 
 01/03  09:00:00,-11.624999999999998,2.0,10.459222759738052,17433835.35080884,0.0,400.00578056583265,3348777.007921051,18744.036887998802,18744.036887998802,7.282088271361853,0.734610444914053,18037488.073776 
 01/03  10:00:00,-11.15,3.25,10.321209877876282,17450418.384959914,0.0,400.00261107090085,3256505.8306819154,18744.036887998802,18744.036887998802,7.236928806756566,0.735402396581024,18037488.073776 
 01/03  11:00:00,-11.0,5.25,10.15385230830612,17460152.82604094,0.0,400.00116899305203,3209832.631818545,18744.036887998802,18744.036887998802,7.124067558376545,0.7367661628722665,18037488.073776 
 01/03  12:00:00,-10.5625,4.125,10.009779095436626,17473244.966568656,0.0,400.00052089451856,3119672.256307516,18744.036887998802,18744.036887998802,7.053376566108305,0.7331602190288451,18037488.073776 
 01/03  13:00:00,-9.4875,3.625,9.909219549439964,17503832.079112783,0.0,400.00023479297226,2941092.871715597,18744.036887998802,18744.036887998802,7.124464412951811,0.7341017381257308,18037488.073776 
 01/03  14:00:00,-8.375,3.375,9.845488071644656,17533075.10535022,0.0,400.00010556445164,2761183.136054391,18744.036887998802,18744.036887998802,7.224876085034494,0.7357834833755202,18037488.073776 
 01/03  15:00:00,-7.375,3.625,9.817722224431751,17558962.75965763,0.0,400.000047512442,2604578.4727591136,18744.036887998802,18744.036887998802,7.342482131911341,0.7356743203387051,18037488.073776 
 01/03  16:00:00,-6.375,4.625,9.819767783104101,17584394.070260953,0.0,400.00002132630493,2452367.230811154,18744.036887998802,18744.036887998802,7.487392234236431,0.7356590904444795,18037488.073776 
 01/03  17:00:00,-6.625,3.75,9.842207492288367,17576731.136240024,0.0,400.000009552691,2493308.553990776,18744.036887998802,18744.036887998802,7.466964335512097,0.7357672087666312,18037488.073776 
 01/03  18:00:00,-6.6875,3.625,9.877647397277332,17573039.83588673,0.0,400.0000043009877,2507751.337155621,18744.036887998802,18744.036887998802,7.4818224412991885,0.7340226904735145,18037488.073776 
 01/03  19:00:00,-6.8125,4.0,9.908959463124043,17569886.497414574,0.0,400.0000019358521,2532245.0103507363,18744.036887998802,18744.036887998802,7.495633884337984,0.7349117884566618,18037488.073776 
 01/03  20:00:00,-6.375,4.625,9.933509452684081,17581358.167236388,0.0,400.0000008683732,2469708.468313207,18744.036887998802,18744.036887998802,7.584651477932829,0.7360999946213648,18037488.073776 
 01/03  21:00:00,-6.0625,5.625,9.939537573566007,17590601.25681827,0.0,400.0000003878302,2424635.3656589547,18744.036887998802,18744.036887998802,7.642599438202733,0.7345967366669142,18037488.073776 
 01/03  22:00:00,-6.0375,6.0,9.928387425506454,17591881.965295672,0.0,400.00000017257906,2419355.7473037736,18744.036887998802,18744.036887998802,7.638725755076269,0.7351977967514557,18037488.073776 
 01/03  23:00:00,-6.625,6.0,9.898583449392104,17578377.08939554,0.0,400.0000000766301,2505120.6384024946,18744.036887998802,18744.036887998802,7.533203350257029,0.7360770746193913,18037488.073776 
 01/03  24:00:00,-7.0625,5.375,9.862230586281818,17567026.119403243,0.0,400.0000000340673,2565435.9801907456,18744.036887998802,18744.036887998802,7.4332029322700865,0.7346844468454707,18037488.073776 
 01/04  01:00:00,-7.6625,4.375,9.81861429765235,17553352.068030998,0.0,400.00000001524114,2650470.6710789762,18744.036887998802,18744.036887998802,7.312909870719193,0.7351454413418907,18037488.073776 
 01/04  02:00:00,-8.0,4.0,9.759787113338742,17546181.093547698,0.0,400.0000000068389,2692634.619170294,18744.036887998802,18744.036887998802,7.213809567175251,0.7357986751490044,18037488.073776 
 01/04  03:00:00,-7.75,4.625,9.69128751993113,17555218.195551477,0.0,400.00000000306795,2645050.379270428,18744.036887998802,18744.036887998802,7.195950217231817,0.7347540745983852,18037488.073776 
 01/04  04:00:00,-7.225,3.75,9.626760524294518,17570362.60526573,0.0,400.0000000013755,2555026.8724338836,18744.036887998802,18744.036887998802,7.216355287628547,0.7348819393078082,18037488.073776 
 01/04  05:00:00,-7.0,4.25,9.54482343912408,17580177.71697912,0.0,400.0000000006188,2509642.4004879566,18744.036887998802,18744.036887998802,7.189430122854562,0.7351399783871717,18037488.073776 
 01/04  06:00:00,-6.812499999999999,4.375,9.456021629130984,17586761.15345827,0.0,400.00000000027734,2467227.9638614412,18744.036887998802,18744.036887998802,7.137468550758154,0.7350747523937865,18037488.073776 
 01/04  07:00:00,-6.8875,4.0,9.370068638469423,17587398.436542016,0.0,400.0000000001246,2466453.1118738754,18744.036887998802,18744.036887998802,7.055066533090096,0.7347744661758541,18037488.073776 
 01/04  08:00:00,-7.0,4.625,9.276312495137041,17586877.269569263,0.0,400.00000000005605,2469367.055584483,18744.036887998802,18744.036887998802,6.958422961010667,0.7344277206304266,18037488.073776 
 01/04  09:00:00,-6.6875,5.0,9.195224775116124,17596474.91293432,0.0,400.00000000002524,2408921.1178919524,18744.036887998802,18744.036887998802,6.931221770660934,0.7350025485690883,18037488.073776 
 01/04  10:00:00,-6.1875,6.25,9.123029063476224,17612223.4252076,0.0,400.0000000000113,2322333.6601434005,18744.036887998802,18744.036887998802,6.947421149739806,0.7344754350491194,18037488.073776 
 01/04  11:00:00,-6.625,5.75,9.056860439761211,17601179.04220496,0.0,400.0000000000051,2378058.726831497,18744.036887998802,18744.036887998802,6.819285412538847,0.7338562924495234,18037488.073776 
 01/04  12:00:00,-6.562500000000001,3.75,9.020001357128908,17601907.679825757,0.0,400.0000000000024,2361753.388431926,18744.036887998802,18744.036887998802,6.786615406985078,0.7349042179226635,18037488.073776 
 01/04  13:00:00,-6.1125,4.25,8.992155905077823,17615278.847703796,0.0,400.00000000000125,2289869.295060792,18744.036887998802,18744.036887998802,6.833925413573787,0.7343998355267447,18037488.073776 
 01/04  14:00:00,-6.0,4.375,8.981318798130944,17617360.521588035,0.0,400.00000000000057,2269861.6780496296,18744.036887998802,18744.036887998802,6.834868975217511,0.7337261748764825,18037488.073776 
 01/04  15:00:00,-5.375,4.625,9.007403818917663,17632201.315378018,0.0,400.0000000000002,2177951.310194974,18744.036887998802,18744.036887998802,6.9442803827276744,0.7337752101042807,18037488.073776 
 01/04  16:00:00,-5.0,4.375,9.059815934423744,17639689.858649712,0.0,400.0000000000003,2128316.509927114,18744.036887998802,18744.036887998802,7.038776209704549,0.7339135392962419,18037488.073776 
 01/04  17:00:00,-5.0,3.375,9.132898085276803,17636397.678087004,0.0,400.00000000000034,2138745.457361214,18744.036887998802,18744.036887998802,7.093523374138618,0.7341502352459098,18037488.073776 
 01/04  18:00:00,-5.125,3.0,9.21633394034149,17630596.703467254,0.0,400.0000000000003,2170484.540663279,18744.036887998802,18744.036887998802,7.144617713472255,0.7361860598558427,18037488.073776 
 01/04  19:00:00,-5.075,2.375,9.300957308429362,17629730.342108376,0.0,400.0000000000003,2175809.3198314733,18744.036887998802,18744.036887998802,7.224576221407906,0.7357604461895104,18037488.073776 
 01/04  20:00:00,-5.0,2.0,9.375196588990084,17630637.78363592,0.0,400.00000000000034,2176577.834003758,18744.036887998802,18744.036887998802,7.304064055154813,0.7349467474565319,18037488.073776 
 01/04  21:00:00,-4.5,3.25,9.436341914760142,17642215.904950358,0.0,400.00000000000017,2110524.7290434605,18744.036887998802,18744.036887998802,7.430277469661235,0.7366496206196989,18037488.073776 
 01/04  22:00:00,-4.075,2.75,9.491975459133172,17652240.594716705,0.0,400.00000000000017,2054881.0807845192,18744.036887998802,18744.036887998802,7.542328989337948,0.7362301621092494,18037488.073776 
 01/04  23:00:00,-4.0,2.0,9.535316018936593,17654054.851898577,0.0,400.0000000000001,2050968.2183572815,18744.036887998802,18744.036887998802,7.59602229867577,0.735480905723622,18037488.073776 
 01/04  24:00:00,-3.875,1.375,9.572145168551055,17655931.376200557,0.0,400.0000000000001,2037702.0067453845,18744.036887998802,18744.036887998802,7.643529089563369,0.7364645058825535,18037488.073776 
 01/05  01:00:00,-4.55,3.5,9.58652103715342,17639431.257953722,0.0,400.00000000000017,2144093.719738352,18744.036887998802,18744.036887998802,7.565628718806474,0.7362709570970319,18037488.073776 
 01/05  02:00:00,-5.0,3.75,9.602728344602053,17626432.557210524,0.0,400.0000000000001,2213025.9656360717,18744.036887998802,18744.036887998802,7.509097882386752,0.7358576246458849,18037488.073776 
 01/05  03:00:00,-5.0,3.0,9.634621059662058,17626080.183714822,0.0,400.00000000000017,2217767.521446391,18744.036887998802,18744.036887998802,7.538952669540391,0.7359139059646126,18037488.073776 
 01/05  04:00:00,-5.625,3.625,9.645772601152885,17610033.73841231,0.0,400.00000000000017,2315186.3815234606,18744.036887998802,18744.036887998802,7.460066534422069,0.7359557158471872,18037488.073776 
 01/05  05:00:00,-6.0,3.375,9.657595862760875,17598915.272306174,0.0,400.00000000000017,2373049.0476241503,18744.036887998802,18744.036887998802,7.4094823622853205,0.7359867515456913,18037488.073776 
 01/05  06:00:00,-6.749999999999999,3.0,9.664066433351618,17579695.57661752,0.0,400.0000000000003,2488484.855845707,18744.036887998802,18744.036887998802,7.308136999664125,0.7353200014547498,18037488.073776 
 01/05  07:00:00,-7.7,3.0,9.65708991102991,17554544.812449586,0.0,400.0000000000003,2631144.862260447,18744.036887998802,18744.036887998802,7.160060466427442,0.7356058682288094,18037488.073776 
 01/05  08:00:00,-8.625,2.375,9.64649453532941,17530344.104428217,0.0,400.00000000000034,2769368.827461637,18744.036887998802,18744.036887998802,7.013640048027028,0.7360165774289908,18037488.073776 
 01/05  09:00:00,-9.125,2.0,9.633351714805935,17517319.563705992,0.0,400.0000000000001,2842413.9054544386,18744.036887998802,18744.036887998802,6.927249154915294,0.7343036803924287,18037488.073776 
 01/05  10:00:00,-9.7,2.0,11.32480471804032,17414994.99677096,0.0,504.8365727188124,3143738.2550486084,18744.036887998802,18744.036887998802,8.044976671474728,0.738918001690932,24816288.073776 
 01/05  11:00:00,-10.0,2.0,11.986173106226463,17423902.662128814,0.0,699.0598556851683,3323582.7165366383,18744.036887998802,18744.036887998802,8.756984987172821,0.742328292875842,26346288.073776 
 01/05  12:00:00,-9.8125,2.625,12.10110987962086,17428644.335151255,0.0,821.9637613919873,3315064.3766670106,18744.036887998802,18744.036887998802,8.899300916867489,0.740100836167041,26346288.073776 
 01/05  13:00:00,-9.8875,2.375,12.185811127741832,17424691.561547134,0.0,875.7605283122447,3339266.8580006994,18744.036887998802,18744.036887998802,8.962510381686885,0.7415169008058243,26346288.073776 
 01/05  14:00:00,-10.0,2.0,10.329631078282947,17502181.90957682,0.0,787.4885002387131,3105839.6734814947,18744.036887998802,18744.036887998802,7.5405780511485405,0.737756764211593,18256368.073776 
 01/05  15:00:00,-10.0,2.0,11.650316119970407,17401674.94774573,0.0,766.1334349777508,3240719.1017457526,18744.036887998802,18744.036887998802,8.297773440916348,0.7410677557632654,24816288.073776 
 01/05  16:00:00,-10.0,2.0,12.27040758038529,17416628.069783937,0.0,836.88623996975,3365793.9881922975,18744.036887998802,18744.036887998802,9.002054291839096,0.7433693221943715,26346288.073776 
 01/05  17:00:00,-11.25,2.0,12.370242065777978,17383376.102052554,0.0,882.4238141853734,3572445.879299489,18744.036887998802,18744.036887998802,8.916108305703492,0.7437984237034405,26346288.073776 
 01/05  18:00:00,-11.437500000000002,2.0,12.464066670574322,17374603.725083295,0.0,902.7217918410663,3614285.1735941675,18744.036887998802,18744.036887998802,8.961197674495486,0.7397295109405919,26346288.073776 
 01/05  19:00:00,-11.6625,2.0,10.53116564471652,17453864.25432346,0.0,791.3601231332452,3388902.7143019475,18744.036887998802,18744.036887998802,7.472139620805763,0.7358780231827539,18037488.073776 
 01/05  20:00:00,-12.625,3.25,10.169060690405352,17414694.255063925,0.0,589.7445286226739,3456175.96959571,18744.036887998802,18744.036887998802,6.8896372454557255,0.7379379403798734,18037488.073776 
 01/05  21:00:00,-12.5625,2.75,10.070178508792146,17415825.06104162,0.0,484.6429481438275,3428577.748341225,18744.036887998802,18744.036887998802,6.796028602222898,0.7319542881837238,18037488.073776 
 01/05  22:00:00,-13.9875,0.75,9.96042028646582,17383296.27810872,0.0,438.39413835080916,3629295.913148635,18744.036887998802,18744.036887998802,6.503004181997952,0.733796089429716,18037488.073776 
 01/05  23:00:00,-15.625,0.0,9.818923678592249,17343375.836122524,0.0,417.357256040448,3855045.013027183,18744.036887998802,18744.036887998802,6.136725443654411,0.7366869823965949,18037488.073776 
 01/05  24:00:00,-14.625,1.25,9.701249251992412,17372173.923918806,0.0,407.8536711225648,3685328.413863417,18744.036887998802,18744.036887998802,6.179712814036623,0.7299888290607327,18037488.073776 
 01/06  01:00:00,-15.8,0.75,9.549438527829237,17348049.215730585,0.0,403.5704961817635,3842632.8657510267,18744.036887998802,18744.036887998802,5.89188843052606,0.7320204583060217,18037488.073776 
 01/06  02:00:00,-17.0,0.0,9.375695774170158,17319667.09957771,0.0,401.6160756553403,3995917.766888817,18744.036887998802,18744.036887998802,5.558184721310105,0.7352386674810725,18037488.073776 
 01/06  03:00:00,-15.687499999999998,0.625,9.233258658905601,17357736.808508012,0.0,400.73247224775594,3775639.7199576534,18744.036887998802,18744.036887998802,5.62870243883742,0.7277926257502804,18037488.073776 
 01/06  04:00:00,-17.4625,0.375,9.041535420208232,17319344.336963236,0.0,400.33400336792715,4017958.005082528,18744.036887998802,18744.036887998802,5.220975944756683,0.7300712691080438,18037488.073776 
 01/06  05:00:00,-19.0,0.0,8.830939917312055,17282201.40265898,0.0,400.1513959346082,4215969.497468766,18744.036887998802,18744.036887998802,4.80123936887442,0.733655966892064,18037488.073776 
 01/06  06:00:00,-17.4375,0.625,8.668500057248277,17326946.194417626,0.0,400.06871146035155,3954526.8220994463,18744.036887998802,18744.036887998802,4.889414877073314,0.725816427174999,18037488.073776 
 01/06  07:00:00,-18.6875,0.375,8.46690002362827,17302541.169572733,0.0,400.03138816536193,4115936.4125802186,18744.036887998802,18744.036887998802,4.550354269210263,0.7281866277478488,18037488.073776 
 01/06  08:00:00,-20.625,0.0,8.23684150499709,17256042.04589575,0.0,400.0142499572598,4372220.760812739,18744.036887998802,18744.036887998802,4.058654180816178,0.7319759082818865,18037488.073776 
 01/06  09:00:00,-19.125,0.625,8.062157551114009,17298094.180134714,0.0,400.0064771319534,4116983.814225928,18744.036887998802,18744.036887998802,4.119648094145143,0.7237058164408864,18037488.073776 
 01/06  10:00:00,-19.25,0.375,9.61623538599445,17210327.132140562,0.0,505.0186025358025,4327616.881060129,18744.036887998802,18744.036887998802,5.180596338100882,0.7305451126624553,24816288.073776 
 01/06  11:00:00,-20.0,0.0,10.099204891704618,17215225.63381097,0.0,699.960976109489,4551637.195017,18744.036887998802,18744.036887998802,5.691584490834707,0.736794758133367,26346288.073776 
 01/06  12:00:00,-16.4375,0.625,10.094908095808387,17309439.840493184,0.0,824.9326157886728,4013153.271837828,18744.036887998802,18744.036887998802,6.217014518418459,0.7289894594218003,26346288.073776 
 01/06  13:00:00,-15.3625,0.375,10.063998244547811,17341932.447553698,0.0,881.6788281006686,3849510.1913949903,18744.036887998802,18744.036887998802,6.369294926688838,0.7320078258590093,26346288.073776 
 01/06  14:00:00,-15.375,0.0,8.079841541446568,17421887.985240653,0.0,793.2053882629837,3578196.869881047,18744.036887998802,18744.036887998802,4.834320280400385,0.7312046185461016,18256368.073776 
 01/06  15:00:00,-11.499999999999998,1.25,9.387273744420089,17422240.827594917,0.0,771.7921540942157,3122686.1658956157,18744.036887998802,18744.036887998802,6.143640592540164,0.7272023083142506,24816288.073776 
