Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air System Sensible Heating Energy [J](Hourly),MAINZONE:Zone Air System Sensible Cooling Energy [J](Hourly),MAINZONE:Zone Air CO2 Concentration [ppm](Hourly),LAB_HX:Heat Exchanger Sensible Heating Energy [J](Hourly),SUPPLY_FAN:Fan Electricity Energy [J](Hourly),EXHAUST_FAN:Fan Electricity Energy [J](Hourly),ERV_SA_OUTLET:System Node Temperature [C](Hourly),MAINZONE:Zone Mechanical Ventilation Air Changes per Hour [ach](Hourly),Electricity:Facility [J](Hourly) 
 01/03  04:00:00,-10.4375,2.625,20.999999999999996,6662939.1131116655,0.0,401.31427134415446,4759439.98220568,18744.036887998802,18744.036887998802,16.387623726261495,0.7777250098612286,37488.073775997604 
 01/03  05:00:00,-11.0,2.375,20.999999999999996,6704940.334538661,0.0,400.7099982210668,4844262.393925939,18744.036887998802,18744.036887998802,16.30324960961877,0.7797930595284011,37488.073775997604 
 01/03  06:00:00,-10.3125,2.625,21.0,6737415.733456816,0.0,400.3839984077729,4740773.819995559,18744.036887998802,18744.036887998802,16.406371573938003,0.7765741464531111,37488.073775997604 
 01/03  07:00:00,-10.5875,2.375,20.999999999999996,6772823.4251176715,0.0,400.2079986284533,4782168.854848507,18744.036887998802,18744.036887998802,16.365121347822956,0.7778709224080832,37488.073775997604 
 01/03  08:00:00,-11.625,2.0,21.0,6817596.112287855,0.0,400.11264242671604,4938873.250534459,18744.036887998802,18744.036887998802,16.209496192696353,0.7798652190144082,37488.073775997604 
 01/03  09:00:00,-11.624999999999998,2.0,21.0,6832270.378453551,0.0,400.06108668786544,4939171.59045407,18744.036887998802,18744.036887998802,16.209493660679197,0.7766452543650186,37488.073775997604 
 01/03  10:00:00,-11.15,3.25,21.0,6707260.146717049,0.0,400.03312323361996,4867819.8947461005,18744.036887998802,18744.036887998802,16.280742051589485,0.7778937376040406,37488.073775997604 
 01/03  11:00:00,-11.0,5.25,21.0,6661569.235774413,0.0,400.0178586166508,4845335.144191265,18744.036887998802,18744.036887998802,16.303245167549356,0.7797900654791217,37488.073775997604 
 01/03  12:00:00,-10.5625,4.125,21.0,6727610.844477518,0.0,400.00962224237503,4779654.759566413,18744.036887998802,18744.036887998802,16.368871686311536,0.7763739086841952,37488.073775997604 
 01/03  13:00:00,-9.4875,3.625,20.999999999999996,6813192.396822793,0.0,400.00520959948943,4617294.554855354,18744.036887998802,18744.036887998802,16.530116706486083,0.7776805539637555,37488.073775997604 
 01/03  14:00:00,-8.375,3.375,21.0,6863333.909616757,0.0,400.0028175188026,4449484.029265121,18744.036887998802,18744.036887998802,16.69698654531979,0.7796509385788161,37488.073775997604 
 01/03  15:00:00,-7.375,3.625,21.0,6911620.585227645,0.0,400.0015244068741,4299066.408294108,18744.036887998802,18744.036887998802,16.84697969520225,0.7796088131837582,37488.073775997604 
 01/03  16:00:00,-6.375,4.625,21.0,6969702.912074935,0.0,400.00082454089056,4147899.773610518,18744.036887998802,18744.036887998802,16.996976471767944,0.7795568338568369,37488.073775997604 
 01/03  17:00:00,-6.625,3.75,21.0,7011889.033903997,0.0,400.00044611548844,4185808.301929886,18744.036887998802,18744.036887998802,16.95947571373364,0.7795810549491402,37488.073775997604 
 01/03  18:00:00,-6.6875,3.625,21.0,7031005.649429051,0.0,400.00024193234674,4196369.6484913295,18744.036887998802,18744.036887998802,16.950093744331685,0.7776182745783933,37488.073775997604 
 01/03  19:00:00,-6.8125,4.0,21.0,7038133.691879946,0.0,400.00013127209394,4214885.094085132,18744.036887998802,18744.036887998802,16.931343169481888,0.7784326197959062,37488.073775997604 
 01/03  20:00:00,-6.375,4.625,21.0,7037657.858049031,0.0,400.0000711303558,4147899.7736105192,18744.036887998802,18744.036887998802,16.996971623551442,0.7795889939902539,37488.073775997604 
 01/03  21:00:00,-6.0625,5.625,21.0,7041817.756038844,0.0,400.00003849012666,4101061.423863126,18744.036887998802,18744.036887998802,17.043847088890374,0.7779427686402798,37488.073775997604 
 01/03  22:00:00,-6.0375,6.0,21.0,7040946.708231613,0.0,400.00002081701234,4097048.610440079,18744.036887998802,18744.036887998802,17.047599769096948,0.7785702883220457,37488.073775997604 
 01/03  23:00:00,-6.625,6.0,21.000000000000004,7043895.053527907,0.0,400.000011247724,4185808.3019298855,18744.036887998802,18744.036887998802,16.959477360674555,0.7795624320476785,37488.073775997604 
 01/03  24:00:00,-7.0625,5.375,21.0,7038483.056836437,0.0,400.0000060821621,4252350.974984748,18744.036887998802,18744.036887998802,16.89385140467016,0.778181828573726,37488.073775997604 
 01/04  01:00:00,-7.6625,4.375,21.0,7030370.396730172,0.0,400.0000032954134,4342479.6525640935,18744.036887998802,18744.036887998802,16.803852409561202,0.7787977109058035,37488.073775997604 
 01/04  02:00:00,-8.0,4.0,21.0,7030131.336771679,0.0,400.00000178640204,4393075.555222679,18744.036887998802,18744.036887998802,16.753228300862265,0.779672906560154,37488.073775997604 
 01/04  03:00:00,-7.75,4.625,21.0,7040198.130707225,0.0,400.0000009683436,4355457.148422682,18744.036887998802,18744.036887998802,16.790727229874886,0.7787683570830025,37488.073775997604 
 01/04  04:00:00,-7.225,3.75,21.0,7032156.032007307,0.0,400.0000005248893,4275770.914428762,18744.036887998802,18744.036887998802,16.86947812579045,0.7790898352050891,37488.073775997604 
 01/04  05:00:00,-7.0,4.25,21.0,7046050.081755603,0.0,400.00000028458663,4240866.728891116,18744.036887998802,18744.036887998802,16.903230669694693,0.7796079397195737,37488.073775997604 
 01/04  06:00:00,-6.812499999999999,4.375,21.0,7058245.048970836,0.0,400.0000001541599,4212905.286985949,18744.036887998802,18744.036887998802,16.931355880951827,0.7797985108361333,37488.073775997604 
 01/04  07:00:00,-6.8875,4.0,21.0,7066674.55803317,0.0,400.0000000835551,4225196.093766485,18744.036887998802,18744.036887998802,16.920101268802366,0.779732168481005,37488.073775997604 
 01/04  08:00:00,-7.0,4.625,21.0,7090232.461068137,0.0,400.00000004530244,4242390.739478929,18744.036887998802,18744.036887998802,16.903223945187186,0.7796213251466069,37488.073775997604 
 01/04  09:00:00,-6.6875,5.0,21.0,7106066.387084488,0.0,400.0000000245461,4195227.8553924,18744.036887998802,18744.036887998802,16.95009836506205,0.7804422123500863,37488.073775997604 
 01/04  10:00:00,-6.1875,6.25,21.0,7107761.199957071,0.0,400.00000001328294,4118852.830661732,18744.036887998802,18744.036887998802,17.02510151371662,0.780059900176199,37488.073775997604 
 01/04  11:00:00,-6.625,5.75,21.0,7074436.82903507,0.0,400.0000000071776,4186161.589957938,18744.036887998802,18744.036887998802,16.959476388390073,0.7795628584928008,37488.073775997604 
 01/04  12:00:00,-6.562500000000001,3.75,21.0,7032312.450947877,0.0,400.00000000388536,4177862.7538081617,18744.036887998802,18744.036887998802,16.96884381875631,0.7807738722642775,37488.073775997604 
 01/04  13:00:00,-6.1125,4.25,21.0,7036664.59829802,0.0,400.0000000021039,4109517.4628656576,18744.036887998802,18744.036887998802,17.036340374546967,0.7802949470152514,37488.073775997604 
 01/04  14:00:00,-6.0,4.375,21.0,7046271.584779866,0.0,400.00000000113914,4092257.9682772593,18744.036887998802,18744.036887998802,17.053216556934302,0.779574368723756,37488.073775997604 
 01/04  15:00:00,-5.375,4.625,20.999999999999996,7060299.495069524,0.0,400.00000000061726,3997575.023625033,18744.036887998802,18744.036887998802,17.146966270041407,0.7795309469842577,37488.073775997604 
 01/04  16:00:00,-5.0,4.375,21.0,7080850.869721464,0.0,400.00000000033435,3941444.2289377535,18744.036887998802,18744.036887998802,17.203213722604332,0.7795064871284749,37488.073775997604 
 01/04  17:00:00,-5.0,3.375,21.0,7097164.941582251,0.0,400.00000000018144,3942666.4376610583,18744.036887998802,18744.036887998802,17.203206233472585,0.7795331833360271,37488.073775997604 
 01/04  18:00:00,-5.125,3.0,21.0,7097518.694351356,0.0,400.0000000000984,3962209.2531291116,18744.036887998802,18744.036887998802,17.184449941623697,0.7814266937689799,37488.073775997604 
 01/04  19:00:00,-5.075,2.375,21.0,7080799.947809638,0.0,400.0000000000535,3954586.0433868007,18744.036887998802,18744.036887998802,17.19194790341216,0.7806936246181327,37488.073775997604 
 01/04  20:00:00,-5.0,2.0,21.0,7057007.486796575,0.0,400.00000000002916,3943150.8595816637,18744.036887998802,18744.036887998802,17.20319733949525,0.779579683393461,37488.073775997604 
 01/04  21:00:00,-4.5,3.25,21.000000000000007,7039130.451944932,0.0,400.000000000016,3868492.033904695,18744.036887998802,18744.036887998802,17.278192612121156,0.7811634209197963,37488.073775997604 
 01/04  22:00:00,-4.075,2.75,21.0,7009703.466944069,0.0,400.00000000000875,3804399.7206749246,18744.036887998802,18744.036887998802,17.34194074289252,0.7804937915446395,37488.073775997604 
 01/04  23:00:00,-4.0,2.0,21.0,6985775.011817748,0.0,400.00000000000495,3792815.3840834545,18744.036887998802,18744.036887998802,17.353191110954654,0.7795237007669303,37488.073775997604 
 01/04  24:00:00,-3.875,1.375,21.0,6967221.528191829,0.0,400.0000000000028,3774895.0435733823,18744.036887998802,18744.036887998802,17.37193645443254,0.7804117577295503,37488.073775997604 
 01/05  01:00:00,-4.55,3.5,21.0,6974948.500203993,0.0,400.0000000000016,3876948.9854698023,18744.036887998802,18744.036887998802,17.27068654211146,0.7801029387309962,37488.073775997604 
 01/05  02:00:00,-5.0,3.75,20.999999999999996,6969416.205869423,0.0,400.000000000001,3942897.2188257696,18744.036887998802,18744.036887998802,17.20319894923907,0.779565781543407,37488.073775997604 
 01/05  03:00:00,-5.0,3.0,21.0,6951916.592678457,0.0,400.00000000000057,3941859.2211013865,18744.036887998802,18744.036887998802,17.203206743458356,0.7795403852161047,37488.073775997604 
 01/05  04:00:00,-5.625,3.625,21.0,6953804.341828104,0.0,400.0000000000003,4036636.6789285513,18744.036887998802,18744.036887998802,17.10945853193065,0.7795724831802746,37488.073775997604 
 01/05  05:00:00,-6.0,3.375,21.0,6948779.106307285,0.0,400.0000000000002,4093488.452005967,18744.036887998802,18744.036887998802,17.05320953037608,0.779593701562745,37488.073775997604 
 01/05  06:00:00,-6.749999999999999,3.0,21.0,6945577.5743231615,0.0,400.00000000000017,4206757.009948602,18744.036887998802,18744.036887998802,16.940710937154837,0.7788975344601589,37488.073775997604 
 01/05  07:00:00,-7.7,3.0,21.0,6946284.901167477,0.0,400.00000000000017,4350177.069638684,18744.036887998802,18744.036887998802,16.79821321991882,0.7792527109430651,37488.073775997604 
 01/05  08:00:00,-8.625,2.375,21.0,6943990.109418378,0.0,400.00000000000017,4489391.213368569,18744.036887998802,18744.036887998802,16.659467057979903,0.7797591703127333,37488.073775997604 
 01/05  09:00:00,-9.125,2.0,21.0,6939319.397429837,0.0,400.0000000000003,4564048.120011462,18744.036887998802,18744.036887998802,16.58447150309323,0.7780361021875752,37488.073775997604 
 01/05  10:00:00,-9.7,2.0,21.0,1528417.5373626975,0.0,551.1002544959986,4650594.359422042,18744.036887998802,18744.036887998802,16.498214787807097,0.7788464306759235,6816288.073775997 
 01/05  11:00:00,-10.0,2.0,21.0,0.0,455893.93325620634,752.4653868239492,4695307.955808308,18744.036887998802,18744.036887998802,16.453244803170588,0.7796018034887481,8346288.073775997 
 01/05  12:00:00,-9.8125,2.625,21.056154345459735,0.0,827938.1451729594,845.3080674960318,4670148.633306923,18744.036887998802,18744.036887998802,16.503335751066658,0.7764768936100168,8346288.073775997 
 01/05  13:00:00,-9.8875,2.375,21.22478684185117,0.0,836389.9152048419,887.9311970494524,4704886.011937197,18744.036887998802,18744.036887998802,16.626725527082055,0.7776061620230527,8346288.073775997 
 01/05  14:00:00,-10.0,2.0,21.007583255712177,4603969.261990805,0.0,776.6284332757671,4705706.454494124,18744.036887998802,18744.036887998802,16.520237622826492,0.778738496742106,256368.07377599765 
 01/05  15:00:00,-10.0,2.0,21.00000075536967,858723.3373782195,323718.38657356036,752.3202860984114,4693799.841083504,18744.036887998802,18744.036887998802,16.453341910904776,0.7790678119996961,6816288.073775997 
 01/05  16:00:00,-10.0,2.0,21.02752806540596,0.0,809634.4659564237,847.2452748505057,4694697.307624788,18744.036887998802,18744.036887998802,16.46140365928358,0.7787739042753057,8346288.073775997 
 01/05  17:00:00,-11.25,2.0,21.13702748858761,0.0,868033.3603061258,888.1612798222968,4898697.748821627,18744.036887998802,18744.036887998802,16.362055053337016,0.778732066312947,8346288.073775997 
 01/05  18:00:00,-11.437500000000002,2.0,21.239024779067186,0.0,876203.771765227,907.3209226952307,4942337.061199805,18744.036887998802,18744.036887998802,16.416452978378818,0.7740488688704068,8346288.073775997 
 01/05  19:00:00,-11.6625,2.0,21.0077427561726,4881066.176146166,0.0,773.8865740191374,4956117.194895578,18744.036887998802,18744.036887998802,16.2709436869163,0.7755678110036854,37488.073775997604 
 01/05  20:00:00,-12.625,3.25,21.00000106899962,6026084.349009971,0.0,595.5760507118732,5089335.297945266,18744.036887998802,18744.036887998802,16.059630787358564,0.7791383582063768,37488.073775997604 
 01/05  21:00:00,-12.5625,2.75,21.00000000017794,6533084.100634402,0.0,505.1519790172317,5080177.4399139425,18744.036887998802,18744.036887998802,16.068930489646693,0.7737311013088365,37488.073775997604 
 01/05  22:00:00,-13.9875,0.75,21.00000000000003,6773052.540329983,0.0,457.0551555671641,5306416.3351257155,18744.036887998802,18744.036887998802,15.921364640288903,0.7763731653253638,37488.073775997604 
 01/05  23:00:00,-15.625,0.0,21.000000000000004,6907101.8658915935,0.0,430.9919153062775,5580917.111134978,18744.036887998802,18744.036887998802,15.830342860667118,0.7800699249714267,37488.073775997604 
 01/05  24:00:00,-14.625,1.25,21.0,6973702.618501286,0.0,416.87181250475135,5438472.961219357,18744.036887998802,18744.036887998802,16.024775482760774,0.7734683733188734,37488.073775997604 
 01/06  01:00:00,-15.8,0.75,21.0,7027011.6930909455,0.0,409.2135701893893,5623218.716733709,18744.036887998802,18744.036887998802,15.892739986801967,0.7761664851343748,37488.073775997604 
 01/06  02:00:00,-17.0,0.0,21.0,7072867.440967368,0.0,405.0233766623489,5811249.849433682,18744.036887998802,18744.036887998802,15.756595444467703,0.7801831144813943,37488.073775997604 
 01/06  03:00:00,-15.687499999999998,0.625,21.0,7100647.368001056,0.0,402.74257086314753,5614960.768809597,18744.036887998802,18744.036887998802,15.959777235133556,0.7727881013185258,37488.073775997604 
 01/06  04:00:00,-17.4625,0.375,21.0,7150001.962102739,0.0,401.50217149805854,5897836.666390523,18744.036887998802,18744.036887998802,15.78265840176282,0.7758213007147747,37488.073775997604 
 01/06  05:00:00,-19.0,0.0,21.0,7203836.310829227,0.0,400.82114438804814,6139969.379047256,18744.036887998802,18744.036887998802,15.613206871496377,0.7803050147758238,37488.073775997604 
 01/06  06:00:00,-17.4375,0.625,21.0,7237489.417251262,0.0,400.44953374596776,5902391.069055855,18744.036887998802,18744.036887998802,15.833052535147775,0.7725078735874651,37488.073775997604 
 01/06  07:00:00,-18.6875,0.375,21.0,7290954.679635682,0.0,400.2469311579938,6099068.774661459,18744.036887998802,18744.036887998802,15.694058441228321,0.7756604908699649,37488.073775997604 
 01/06  08:00:00,-20.625,0.0,21.0,7353717.678397076,0.0,400.13535438227314,6408942.813079678,18744.036887998802,18744.036887998802,15.506095622267365,0.7804087467579224,37488.073775997604 
 01/06  09:00:00,-19.125,0.625,21.0,7367089.47441178,0.0,400.0743158616877,6181319.6674619485,18744.036887998802,18744.036887998802,15.720158300677706,0.7721424140820448,37488.073775997604 
 01/06  10:00:00,-19.25,0.375,21.0,1861766.6809178095,0.0,549.7879142711987,6194655.968504496,18744.036887998802,18744.036887998802,15.673039387924455,0.7754184030886105,6816288.073775997 
 01/06  11:00:00,-20.0,0.0,21.0,35097.15831630274,157757.04855086334,749.3570749411736,6271944.669862364,18744.036887998802,18744.036887998802,15.360075569326066,0.7799506708574754,8346288.073775997 
 01/06  12:00:00,-16.4375,0.625,21.0,0.0,545481.1498537473,843.3287631965904,5669897.823921631,18744.036887998802,18744.036887998802,15.523980322025919,0.7711793323313514,8346288.073775997 
 01/06  13:00:00,-15.3625,0.375,21.0,0.0,688026.9135990242,888.7700270970606,5501626.455928188,18744.036887998802,18744.036887998802,15.649034825143778,0.7739749686038995,8346288.073775997 
 01/06  14:00:00,-15.375,0.0,21.0,5410489.099178826,0.0,779.7027746714159,5503031.492296399,18744.036887998802,18744.036887998802,15.647163064890869,0.779077371819409,256368.07377599765 
 01/06  15:00:00,-11.499999999999998,1.25,20.999999999999996,1236814.5398239396,0.0,755.5296025424657,4918584.811426218,18744.036887998802,18744.036887998802,16.228323868514323,0.7718148783048127,6816288.073775997 
 01/06  16:00:00,-12.275,1.375,21.0,0.0,192115.14092151108,849.1277088573318,5035598.457324224,18744.036887998802,18744.036887998802,16.112086143550826,0.7746544912548481,8346288.073775997 
 01/06  17:00:00,-14.625,0.375,21.0,0.0,389329.2957977172,888.6550525871016,5390318.458857814,18744.036887998802,18744.036887998802,15.759625962819023,0.7790621522417972,8346288.073775997 
