Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air System Sensible Heating Energy [J](Hourly),MAINZONE:Zone Air System Sensible Cooling Energy [J](Hourly),MAINZONE:Zone Air CO2 Concentration [ppm](Hourly),LAB_HX:Heat Exchanger Sensible Heating Energy [J](Hourly),SUPPLY_FAN:Fan Electricity Energy [J](Hourly),EXHAUST_FAN:Fan Electricity Energy [J](Hourly),ERV_SA_OUTLET:System Node Temperature [C](Hourly),MAINZONE:Zone Mechanical Ventilation Air Changes per Hour [ach](Hourly),Electricity:Facility [J](Hourly) 
 01/01  21:00:00,-5.0,2.625,16.000020872296496,1521947.25238215,0.0,513.9520419562464,3184019.172330781,18744.036887998802,18744.036887998802,12.953916534193937,0.7615408526724194,37488.073775997604 
 01/01  22:00:00,-4.15,3.0,16.000000000973046,3234565.9389954186,0.0,453.1372328423392,3055873.7219321476,18744.036887998802,18744.036887998802,13.081205738911454,0.7620465967593678,37488.073775997604 
 01/01  23:00:00,-4.0,2.375,16.000000000000057,4245181.83675158,0.0,425.8763706247664,3053011.8066136814,18744.036887998802,18744.036887998802,13.214835834155009,0.7632504884876661,37488.073775997604 
 01/01  24:00:00,-3.875,2.625,16.0,4780916.6411606055,0.0,412.78169563012784,3105374.960403966,18744.036887998802,18744.036887998802,13.630371830014898,0.7628439800967458,37488.073775997604 
 01/02  01:00:00,-3.925,3.625,16.0,5066719.628393215,0.0,406.34516179744844,3136490.5116976807,18744.036887998802,18744.036887998802,13.751958399218559,0.7633105285060986,37488.073775997604 
 01/02  02:00:00,-4.0,3.375,16.0,5196747.112287231,0.0,403.154273638894,3150490.291001324,18744.036887998802,18744.036887998802,13.754803393298806,0.7638784226090127,37488.073775997604 
 01/02  03:00:00,-4.0,3.625,16.0,5268898.38271458,0.0,401.5725275453584,3150490.273250199,18744.036887998802,18744.036887998802,13.754803293851458,0.7638784226090127,37488.073775997604 
 01/02  04:00:00,-4.0,3.375,16.0,5300845.582608386,0.0,400.783884349328,3154772.6369536715,18744.036887998802,18744.036887998802,13.774287385763563,0.7638784226090127,37488.073775997604 
 01/02  05:00:00,-4.0,4.875,16.0,5359350.70339331,0.0,400.39081558914296,3149313.2056860835,18744.036887998802,18744.036887998802,13.749441817216491,0.7638784226090127,37488.073775997604 
 01/02  06:00:00,-4.375,5.375,16.000000000000004,5396317.176244906,0.0,400.1937672536786,3203038.2462329515,18744.036887998802,18744.036887998802,13.687430311052736,0.7617741972176997,37488.073775997604 
 01/02  07:00:00,-6.1,5.0,16.0,5435692.619376246,0.0,400.09640009880695,3479219.1250337064,18744.036887998802,18744.036887998802,13.522374612561189,0.7627374572932333,37488.073775997604 
 01/02  08:00:00,-7.625,3.75,21.036508654570934,14022036.201437782,43922.49733110387,400.05481325230926,4330905.079023289,18744.036887998802,18744.036887998802,16.77961864427485,0.7776223338019053,37488.073775997604 
 01/02  09:00:00,-7.562500000000001,4.25,21.0,10142701.632038755,0.0,400.03109391175684,4327520.807975198,18744.036887998802,18744.036887998802,16.81882372059092,0.776588229064724,37488.073775997604 
 01/02  10:00:00,-8.3625,4.375,21.0,2844901.7542685666,0.0,544.7840588749218,4448423.618617737,18744.036887998802,18744.036887998802,16.698845415048083,0.777733356197729,6816288.073775997 
 01/02  11:00:00,-9.0,4.625,21.0,189474.1084403795,86196.24532002729,736.1281877848285,4543895.220366593,18744.036887998802,18744.036887998802,16.603295860058925,0.7790378300877502,8346288.073775997 
 01/02  12:00:00,-8.0,3.75,21.014645322363368,0.0,668227.853860659,823.7337034667729,4393006.301510785,18744.036887998802,18744.036887998802,16.755047759471587,0.7740659777133904,8346288.073775997 
 01/02  13:00:00,-7.775,3.625,21.16076159757045,0.0,775675.5645084502,864.6215988050888,4376458.797850545,18744.036887998802,18744.036887998802,16.88909425098919,0.7752616202325239,8346288.073775997 
 01/02  14:00:00,-7.375,3.375,21.005846947732707,4740631.993107922,0.0,752.9115371966818,4306314.789890911,18744.036887998802,18744.036887998802,16.897888383695932,0.7773877114717924,256368.07377599765 
 01/02  15:00:00,-6.4375,3.0,21.000000583604276,875054.9727184768,291825.5419622478,732.2694891179206,4155018.963245187,18744.036887998802,18744.036887998802,16.987840791410605,0.7738706426538533,6816288.073775997 
 01/02  16:00:00,-6.6625,2.375,21.05346642626377,0.0,738164.5724141775,827.9249280896456,4193983.24111116,18744.036887998802,18744.036887998802,16.97501858045934,0.7749176856661949,8346288.073775997 
 01/02  17:00:00,-8.25,2.0,21.18789068664234,0.0,786356.2525263012,866.8796924193605,4453563.328883173,18744.036887998802,18744.036887998802,16.852604067368492,0.7771065423050992,8346288.073775997 
 01/02  18:00:00,-8.375,2.0,21.313452123334006,0.0,793872.683597615,884.234408006809,4489267.165442836,18744.036887998802,18744.036887998802,16.93297034672612,0.7728994482415903,8346288.073775997 
 01/02  19:00:00,-9.25,2.0,21.00303083981393,4869709.8811961105,0.0,749.2247279542163,4587144.665718537,18744.036887998802,18744.036887998802,16.608275919807983,0.7734912479584587,37488.073775997604 
 01/02  20:00:00,-10.0,2.0,17.070998236754942,102772.57760625464,484655.965094198,596.7893205499748,4149081.796065012,18744.036887998802,18744.036887998802,13.397367512377684,0.7612596440083531,37488.073775997604 
 01/02  21:00:00,-9.3125,2.0,16.00001563454778,1471501.7588767372,0.0,515.6889329008197,3833245.483815268,18744.036887998802,18744.036887998802,12.30704162894319,0.7584234123987679,37488.073775997604 
 01/02  22:00:00,-9.5875,1.375,16.000000000775035,3215739.1114076246,0.0,454.31316959432354,3876536.0928819044,18744.036887998802,18744.036887998802,12.276367347548844,0.7603047859925339,37488.073775997604 
 01/02  23:00:00,-10.0,1.0,16.00000000000005,4266632.187240376,0.0,426.58886317014577,4002101.407521159,18744.036887998802,18744.036887998802,12.570655542451995,0.763444615367597,37488.073775997604 
 01/02  24:00:00,-9.25,1.0,16.0,4818207.431361843,0.0,413.19022434954957,3958402.3635630673,18744.036887998802,18744.036887998802,13.072492954571542,0.760236919892318,37488.073775997604 
 01/03  01:00:00,-9.55,1.0,16.0,5121689.70969278,0.0,406.5988063146274,4044527.650166462,18744.036887998802,18744.036887998802,13.257059869585811,0.7619923466919293,37488.073775997604 
 01/03  02:00:00,-10.0,1.0,16.0,5295050.476903344,0.0,403.3070191082354,4124323.959426476,18744.036887998802,18744.036887998802,13.256706210678242,0.764279270191828,37488.073775997604 
 01/03  03:00:00,-9.6875,1.625,16.0,5400088.7629328,0.0,401.6614743751355,4074622.7245016955,18744.036887998802,18744.036887998802,13.290287518952315,0.7608864715344854,37488.073775997604 
 01/03  04:00:00,-10.4375,2.625,16.0,5501187.519004593,0.0,400.8365730049967,4192295.885980267,18744.036887998802,18744.036887998802,13.203776741236922,0.7622803634131328,37488.073775997604 
 01/03  05:00:00,-11.0,2.375,16.0,5562680.729122271,0.0,400.4205249984567,4288534.1392516475,18744.036887998802,18744.036887998802,13.183272740314708,0.7643421864183877,37488.073775997604 
 01/03  06:00:00,-10.3125,2.625,16.0,5601276.371836292,0.0,400.2117916360814,4178111.4421301987,18744.036887998802,18744.036887998802,13.24785784398575,0.7611191002101227,37488.073775997604 
 01/03  07:00:00,-10.5875,2.375,16.0,5643004.4399881335,0.0,400.1068336494691,4217718.38087661,18744.036887998802,18744.036887998802,13.196412809882947,0.7624061602213731,37488.073775997604 
 01/03  08:00:00,-11.625,2.0,16.0,5699089.618964627,0.0,400.053904864483,4393300.502852482,18744.036887998802,18744.036887998802,13.146546918110674,0.7643864312140483,37488.073775997604 
 01/03  09:00:00,-11.624999999999998,2.0,15.999999999999998,5719155.476766819,0.0,400.02723772064786,4397086.695432896,18744.036887998802,18744.036887998802,13.166320685461399,0.7611600967199511,37488.073775997604 
 01/03  10:00:00,-11.15,3.25,16.0,5612967.044773778,0.0,400.0137599623853,4313897.084859369,18744.036887998802,18744.036887998802,13.17145979848637,0.7624149389369668,37488.073775997604 
 01/03  11:00:00,-11.0,5.25,16.0,5606776.202262252,0.0,400.0068869335672,4292554.245762832,18744.036887998802,18744.036887998802,13.200506927450398,0.7643421864183877,37488.073775997604 
 01/03  12:00:00,-10.5625,4.125,16.0,5643292.519360758,0.0,400.00343529211426,4224087.239849698,18744.036887998802,18744.036887998802,13.250860920220667,0.7609439670128605,37488.073775997604 
 01/03  13:00:00,-9.4875,3.625,16.0,5704674.672992535,0.0,400.0017299438389,4039542.670549863,18744.036887998802,18744.036887998802,13.287885042207098,0.76221757822123,37488.073775997604 
 01/03  14:00:00,-8.375,3.375,16.0,5739499.340990113,0.0,400.0008700995429,3858569.3351237937,18744.036887998802,18744.036887998802,13.381375359743767,0.7641642787486889,37488.073775997604 
 01/03  15:00:00,-7.375,3.625,16.0,5781628.648955841,0.0,400.00043817167784,3694946.591819973,18744.036887998802,18744.036887998802,13.45809591211646,0.7640984442361574,37488.073775997604 
 01/03  16:00:00,-6.375,4.625,16.0,5844705.862151848,0.0,400.00022028668326,3528393.423462549,18744.036887998802,18744.036887998802,13.522048730083474,0.7640355680195404,37488.073775997604 
 01/03  17:00:00,-6.625,3.75,16.0,5878856.690427453,0.0,400.00011068647603,3570439.4077123804,18744.036887998802,18744.036887998802,13.507783959450919,0.7640512859674706,37488.073775997604 
 01/03  18:00:00,-6.6875,3.625,16.0,5899923.076628231,0.0,400.00005588258773,3587201.972765947,18744.036887998802,18744.036887998802,13.534089143751192,0.7620671704302457,37488.073775997604 
 01/03  19:00:00,-6.8125,4.0,16.0,5915861.678824672,0.0,400.0000282088993,3602940.886765438,18744.036887998802,18744.036887998802,13.49941992407255,0.7628694038407614,37488.073775997604 
 01/03  20:00:00,-6.375,4.625,16.0,5921726.056245593,0.0,400.00001420787345,3528393.4156848006,18744.036887998802,18744.036887998802,13.522048686448173,0.764035568019545,37488.073775997604 
 01/03  21:00:00,-6.0625,5.625,16.0,5942586.763021981,0.0,400.0000071301312,3479380.5624736072,18744.036887998802,18744.036887998802,13.557160213711242,0.7624099750370369,37488.073775997604 
 01/03  22:00:00,-6.0375,6.0,16.0,5950372.122466415,0.0,400.0000035679705,3471451.006637722,18744.036887998802,18744.036887998802,13.538749533541264,0.7630502443583056,37488.073775997604 
 01/03  23:00:00,-6.625,6.0,16.0,5962437.030985748,0.0,400.00000178285654,3570439.4203293333,18744.036887998802,18744.036887998802,13.507784030219012,0.7640512861852102,37488.073775997604 
 01/03  24:00:00,-7.0625,5.375,16.0,5951667.264085488,0.0,400.00000089205054,3646192.59175596,18744.036887998802,18744.036887998802,13.494033851037251,0.7626681486905585,37488.073775997604 
 01/04  01:00:00,-7.6625,4.375,16.0,5933780.486426836,0.0,400.000000448476,3741320.2756308354,18744.036887998802,18744.036887998802,13.431472226066102,0.7632696634502016,37488.073775997604 
 01/04  02:00:00,-8.0,4.0,16.0,5932417.674409618,0.0,400.00000022602336,3797138.1610623975,18744.036887998802,18744.036887998802,13.409732635264058,0.7641377466546497,37488.073775997604 
 01/04  03:00:00,-7.75,4.625,16.0,5951832.947070627,0.0,400.0000001138775,3756939.3202719684,18744.036887998802,18744.036887998802,13.432948482839125,0.7632350164906205,37488.073775997604 
 01/04  04:00:00,-7.225,3.75,16.0,5925385.494989673,0.0,400.00000005734125,3666616.5878896564,18744.036887998802,18744.036887998802,13.451893204286009,0.7635566727139862,37488.073775997604 
 01/04  05:00:00,-7.0,4.25,16.0,5944771.647602953,0.0,400.00000002894063,3626249.8799247006,18744.036887998802,18744.036887998802,13.454326349365115,0.7640748640788013,37488.073775997604 
 01/04  06:00:00,-6.812499999999999,4.375,16.0,5957022.143964161,0.0,400.00000001456243,3596400.175443688,18744.036887998802,18744.036887998802,13.47221203943339,0.7642763319828916,37488.073775997604 
 01/04  07:00:00,-6.8875,4.0,16.0,5961354.085318335,0.0,400.00000000733996,3613161.0183549114,18744.036887998802,18744.036887998802,13.48679807159854,0.764195736321708,37488.073775997604 
 01/04  08:00:00,-7.0,4.625,16.0,5997139.945348607,0.0,400.0000000036999,3632493.4615085186,18744.036887998802,18744.036887998802,13.482039389769554,0.7640748639699293,37488.073775997604 
 01/04  09:00:00,-6.6875,5.0,16.0,6016181.895075333,0.0,400.0000000018605,3580068.32369207,18744.036887998802,18744.036887998802,13.499541925181234,0.7648962760108052,37488.073775997604 
 01/04  10:00:00,-6.1875,6.25,16.0,6038808.859138633,0.0,400.0000000009329,3494957.473253848,18744.036887998802,18744.036887998802,13.525007216128747,0.7645282402688897,37488.073775997604 
 01/04  11:00:00,-6.625,5.75,15.999999999999996,6002719.340370625,0.0,400.00000000046583,3571882.1829614346,18744.036887998802,18744.036887998802,13.51417509057329,0.764051285858621,37488.073775997604 
 01/04  12:00:00,-6.562500000000001,3.75,16.0,5926559.689063139,0.0,400.0000000002341,3565305.275412155,18744.036887998802,18744.036887998802,13.534180009244423,0.7652264207646657,37488.073775997604 
 01/04  13:00:00,-6.1125,4.25,16.0,5933342.494838285,0.0,400.0000000001182,3491139.4481772045,18744.036887998802,18744.036887998802,13.56892082411241,0.7647261771397194,37488.073775997604 
 01/04  14:00:00,-6.0,4.375,16.0,5943763.038701221,0.0,400.0000000000596,3470311.783155561,18744.036887998802,18744.036887998802,13.565612041159152,0.7640119918515923,37488.073775997604 
 01/04  15:00:00,-5.375,4.625,16.0,5954554.502928266,0.0,400.00000000003007,3365502.1594247455,18744.036887998802,18744.036887998802,13.602605998123586,0.763967791414328,37488.073775997604 
 01/04  16:00:00,-5.0,4.375,16.0,5967173.102959456,0.0,400.0000000000152,3305481.4325391743,18744.036887998802,18744.036887998802,13.637675515206418,0.7639412728538254,37488.073775997604 
 01/04  17:00:00,-5.0,3.375,16.0,5971199.455678905,0.0,400.00000000000773,3310749.232811819,18744.036887998802,18744.036887998802,13.661454754372127,0.7639412729626593,37488.073775997604 
 01/04  18:00:00,-5.125,3.0,16.0,5969562.599395364,0.0,400.00000000000387,3332675.978575106,18744.036887998802,18744.036887998802,13.656587461467215,0.7658029017174485,37488.073775997604 
 01/04  19:00:00,-5.075,2.375,16.0,5948680.210190053,0.0,400.00000000000205,3327332.2218775144,18744.036887998802,18744.036887998802,13.676826404793637,0.7650575242577464,37488.073775997604 
 01/04  20:00:00,-5.0,2.0,16.0,5923224.041210768,0.0,400.00000000000097,3312836.8619208317,18744.036887998802,18744.036887998802,13.670874811860175,0.7639412729626593,37488.073775997604 
 01/04  21:00:00,-4.5,3.25,16.0,5911892.804025807,0.0,400.0000000000005,3232474.287607664,18744.036887998802,18744.036887998802,13.714982747448284,0.7655214825866801,37488.073775997604 
 01/04  22:00:00,-4.075,2.75,16.0,5874449.630870633,0.0,400.0000000000003,3165413.4675522763,18744.036887998802,18744.036887998802,13.762449676663156,0.7648495286024075,37488.073775997604 
 01/04  23:00:00,-4.0,2.0,16.0,5844937.573785491,0.0,400.0000000000003,3150490.291001324,18744.036887998802,18744.036887998802,13.754803393298806,0.7638784227178288,37488.073775997604 
 01/04  24:00:00,-3.875,1.375,16.0,5822687.765718341,0.0,400.00000000000034,3133316.8657161198,18744.036887998802,18744.036887998802,13.778727354220711,0.7647584869045685,37488.073775997604 
 01/05  01:00:00,-4.55,3.5,16.0,5856558.10020639,0.0,400.00000000000034,3246803.2132419045,18744.036887998802,18744.036887998802,13.741178572099782,0.7644456158669579,37488.073775997604 
 01/05  02:00:00,-5.0,3.75,16.0,5857846.422254334,0.0,400.00000000000034,3311743.6322879307,18744.036887998802,18744.036887998802,13.665939305961848,0.7639412729626593,37488.073775997604 
 01/05  03:00:00,-5.0,3.0,16.0,5832224.628882632,0.0,400.00000000000034,3307270.253875941,18744.036887998802,18744.036887998802,13.64575276513836,0.7639412727449916,37488.073775997604 
 01/05  04:00:00,-5.625,3.625,16.0,5848786.802762487,0.0,400.0000000000003,3412402.7766780257,18744.036887998802,18744.036887998802,13.610081020381674,0.7639854712453952,37488.073775997604 
 01/05  05:00:00,-6.0,3.375,16.0,5845338.605545044,0.0,400.00000000000017,3475478.297770255,18744.036887998802,18744.036887998802,13.588724889332088,0.7640119918515923,37488.073775997604 
 01/05  06:00:00,-6.749999999999999,3.0,16.0,5846693.42915405,0.0,400.0000000000003,3600349.5158261037,18744.036887998802,18744.036887998802,13.540930400633782,0.7633153235290793,37488.073775997604 
 01/05  07:00:00,-7.7,3.0,16.0,5858465.855626033,0.0,400.00000000000017,3756333.611438232,18744.036887998802,18744.036887998802,13.468428376987259,0.7636724254016272,37488.073775997604 
 01/05  08:00:00,-8.625,2.375,21.03293060270558,14534355.219968703,45011.1922360673,400.00000000000034,4483923.593775824,18744.036887998802,18744.036887998802,16.628876724428306,0.7777577242251302,37488.073775997604 
 01/05  09:00:00,-9.125,2.0,21.0,10566383.287577318,0.0,400.0000000000003,4564048.120011461,18744.036887998802,18744.036887998802,16.5844364547499,0.778277239964267,37488.073775997604 
 01/05  10:00:00,-9.7,2.0,21.0,3347781.0960361,0.0,543.4587243525995,4650594.359422042,18744.036887998802,18744.036887998802,16.498202255894793,0.7788922844774426,6816288.073775997 
 01/05  11:00:00,-10.0,2.0,21.0,611437.7990806589,0.0,734.4071628785057,4695307.955808308,18744.036887998802,18744.036887998802,16.453259315747648,0.7794355814595846,8346288.073775997 
 01/05  12:00:00,-9.8125,2.625,21.0,2127.596474681036,201672.72974832053,823.5316181587699,4666245.895226279,18744.036887998802,18744.036887998802,16.4814732069698,0.7759334843912352,8346288.073775997 
 01/05  13:00:00,-9.8875,2.375,21.0,0.0,592759.4111637437,864.2885928645526,4677009.766884926,18744.036887998802,18744.036887998802,16.47032121296791,0.776312573059404,8346288.073775997 
 01/05  14:00:00,-10.0,2.0,21.0,5340176.894194439,0.0,755.4385979291428,4693798.542872312,18744.036887998802,18744.036887998802,16.4534831735877,0.7780700346328624,256368.07377599765 
 01/05  15:00:00,-10.0,2.0,21.0,1126106.0153380455,20824.803243946168,733.905523345697,4693798.542872312,18744.036887998802,18744.036887998802,16.453402593250974,0.7785230831656416,6816288.073775997 
 01/05  16:00:00,-10.0,2.0,21.0,0.0,378722.9579186553,826.297962491798,4693266.025861062,18744.036887998802,18744.036887998802,16.453456558453215,0.7779630200221086,8346288.073775997 
 01/05  17:00:00,-11.25,2.0,21.0,0.0,608667.0531170361,865.364287192492,4881579.357185727,18744.036887998802,18744.036887998802,16.266043556436845,0.7774029479926454,8346288.073775997 
 01/05  18:00:00,-11.437500000000002,2.0,21.0,0.0,725023.4684533963,883.3077786581812,4910527.169717334,18744.036887998802,18744.036887998802,16.237996978960894,0.7722204725131264,8346288.073775997 
 01/05  19:00:00,-11.6625,2.0,21.0,5585650.294644473,0.0,752.5287524925889,4944211.586549373,18744.036887998802,18744.036887998802,16.20423729179459,0.7746316990679802,37488.073775997604 
 01/05  20:00:00,-12.625,3.25,16.87797907970064,253083.83286608753,393249.2416574257,599.5955603175915,4585773.731831639,18744.036887998802,18744.036887998802,13.231938538719012,0.7621176408274107,37488.073775997604 
 01/05  21:00:00,-12.5625,2.75,16.000000510696374,2048360.4794257462,0.0,509.84491502719607,4384049.189833842,18744.036887998802,18744.036887998802,12.160224732665519,0.7572071128730621,37488.073775997604 
 01/05  22:00:00,-13.9875,0.75,16.000000000028464,3872321.759948966,0.0,452.35103513252125,4623566.7766662575,18744.036887998802,18744.036887998802,12.086370892927741,0.7599139002916647,37488.073775997604 
 01/05  23:00:00,-15.625,0.0,16.0,4915955.979108103,0.0,425.96870376648405,4964706.936072573,18744.036887998802,18744.036887998802,12.369082132881898,0.7640797663300978,37488.073775997604 
 01/05  24:00:00,-14.625,1.25,16.0,5445824.884603806,0.0,413.04437655756846,4877302.9340651,18744.036887998802,18744.036887998802,12.873230837675502,0.7579738781172239,37488.073775997604 
 01/06  01:00:00,-15.8,0.75,16.0,5741213.17606972,0.0,406.609972796287,5076326.215402929,18744.036887998802,18744.036887998802,12.820878077641863,0.7607398360130019,37488.073775997604 
 01/06  02:00:00,-17.0,0.0,16.0,5911576.4196001105,0.0,403.35371688066886,5280377.249839061,18744.036887998802,18744.036887998802,12.774014001063046,0.7647671421508706,37488.073775997604 
 01/06  03:00:00,-15.687499999999998,0.625,16.0,5985531.861432837,0.0,401.70646313748324,5074106.751489675,18744.036887998802,18744.036887998802,12.921741094111411,0.7573831984587629,37488.073775997604 
 01/06  04:00:00,-17.4625,0.375,16.0,6080047.063282158,0.0,400.87240850696526,5349357.739402943,18744.036887998802,18744.036887998802,12.700991899081124,0.7604176226197595,37488.073775997604 
 01/06  05:00:00,-19.0,0.0,16.0,6163193.153607896,0.0,400.44504768243627,5609784.789903741,18744.036887998802,18744.036887998802,12.6336656251668,0.7649167758666469,37488.073775997604 
 01/06  06:00:00,-17.4375,0.625,16.0,6192362.044135752,0.0,400.22739371889406,5362169.392130048,18744.036887998802,18744.036887998802,12.797785879117415,0.7571309889562899,37488.073775997604 
 01/06  07:00:00,-18.6875,0.375,16.0,6262775.530701379,0.0,400.1166845327764,5550818.606115221,18744.036887998802,18744.036887998802,12.61316435873545,0.7602763851857337,37488.073775997604 
 01/06  08:00:00,-20.625,0.0,21.02971050382415,15083774.562635642,45463.04835319553,400.067413305091,6370550.809411776,18744.036887998802,18744.036887998802,15.290318422284333,0.7785673069893637,37488.073775997604 
 01/06  09:00:00,-19.125,0.625,21.0,11078412.764029644,0.0,400.0389428502142,6217431.741970529,18744.036887998802,18744.036887998802,15.923100214620975,0.7724182090572973,37488.073775997604 
 01/06  10:00:00,-19.25,0.375,21.0,3745438.9121985217,0.0,542.1442274801605,6205474.933419167,18744.036887998802,18744.036887998802,15.733840154520447,0.7754674649736942,6816288.073775997 
 01/06  11:00:00,-20.0,0.0,21.0,1013285.7712785382,0.0,731.2456514788939,6262549.366610992,18744.036887998802,18744.036887998802,15.307269213824606,0.7798238952753082,8346288.073775997 
 01/06  12:00:00,-16.4375,0.625,21.0,234716.42515940772,0.0,821.5219556718246,5664837.705980991,18744.036887998802,18744.036887998802,15.495570046211592,0.7708997388283985,8346288.073775997 
 01/06  13:00:00,-15.3625,0.375,21.0,0.0,71986.31323797979,865.0529516220898,5501626.455928188,18744.036887998802,18744.036887998802,15.649088206086526,0.7735271717972085,8346288.073775997 
 01/06  14:00:00,-15.375,0.0,21.0,5956733.820185639,0.0,757.8019265844086,5503031.492296399,18744.036887998802,18744.036887998802,15.64722416809301,0.778634468506225,256368.07377599765 
 01/06  15:00:00,-11.499999999999998,1.25,21.0,1706925.3890458515,0.0,736.5628620148207,4918584.811426217,18744.036887998802,18744.036887998802,16.228379502124373,0.7713529973681132,6816288.073775997 
 01/06  16:00:00,-12.275,1.375,21.0,261496.98868184895,0.0,828.0589229166947,5035598.4573242245,18744.036887998802,18744.036887998802,16.11216784012352,0.773980087842281,8346288.073775997 
 01/06  17:00:00,-14.625,0.375,21.0,70696.18061412132,0.0,865.7870754978678,5390318.458857816,18744.036887998802,18744.036887998802,15.759729493731271,0.7782334967184846,8346288.073775997 
 01/06  18:00:00,-14.125000000000002,0.625,21.0,0.0,36847.112209366445,883.7628733393706,5315406.094966752,18744.036887998802,18744.036887998802,15.834777663729303,0.7701214504847054,8346288.073775997 
